img_name,sub_folder,full_path_to_img,full_path_to_processed_img,full_path_to_features_VGG
CHUKAR_PARTRIDGE_3.jpg,,..\birds dataset validation set renamed\CHUKAR_PARTRIDGE_3.jpg,..\birds dataset validation set renamed_processed_VGG\CHUKAR_PARTRIDGE_3.pt,..\birds dataset validation set renamed_features_VGG\CHUKAR_PARTRIDGE_3.pkl
CHUKAR_PARTRIDGE_4.jpg,,..\birds dataset validation set renamed\CHUKAR_PARTRIDGE_4.jpg,..\birds dataset validation set renamed_processed_VGG\CHUKAR_PARTRIDGE_4.pt,..\birds dataset validation set renamed_features_VGG\CHUKAR_PARTRIDGE_4.pkl
CHUKAR_PARTRIDGE_5.jpg,,..\birds dataset validation set renamed\CHUKAR_PARTRIDGE_5.jpg,..\birds dataset validation set renamed_processed_VGG\CHUKAR_PARTRIDGE_5.pt,..\birds dataset validation set renamed_features_VGG\CHUKAR_PARTRIDGE_5.pkl
CINNAMON_ATTILA_1.jpg,,..\birds dataset validation set renamed\CINNAMON_ATTILA_1.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_ATTILA_1.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_ATTILA_1.pkl
CINNAMON_ATTILA_2.jpg,,..\birds dataset validation set renamed\CINNAMON_ATTILA_2.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_ATTILA_2.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_ATTILA_2.pkl
CINNAMON_ATTILA_3.jpg,,..\birds dataset validation set renamed\CINNAMON_ATTILA_3.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_ATTILA_3.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_ATTILA_3.pkl
CINNAMON_ATTILA_4.jpg,,..\birds dataset validation set renamed\CINNAMON_ATTILA_4.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_ATTILA_4.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_ATTILA_4.pkl
CINNAMON_ATTILA_5.jpg,,..\birds dataset validation set renamed\CINNAMON_ATTILA_5.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_ATTILA_5.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_ATTILA_5.pkl
CINNAMON_FLYCATCHER_1.jpg,,..\birds dataset validation set renamed\CINNAMON_FLYCATCHER_1.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_FLYCATCHER_1.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_FLYCATCHER_1.pkl
CINNAMON_FLYCATCHER_2.jpg,,..\birds dataset validation set renamed\CINNAMON_FLYCATCHER_2.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_FLYCATCHER_2.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_FLYCATCHER_2.pkl
CINNAMON_FLYCATCHER_3.jpg,,..\birds dataset validation set renamed\CINNAMON_FLYCATCHER_3.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_FLYCATCHER_3.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_FLYCATCHER_3.pkl
CINNAMON_FLYCATCHER_4.jpg,,..\birds dataset validation set renamed\CINNAMON_FLYCATCHER_4.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_FLYCATCHER_4.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_FLYCATCHER_4.pkl
CINNAMON_FLYCATCHER_5.jpg,,..\birds dataset validation set renamed\CINNAMON_FLYCATCHER_5.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_FLYCATCHER_5.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_FLYCATCHER_5.pkl
CINNAMON_TEAL_1.jpg,,..\birds dataset validation set renamed\CINNAMON_TEAL_1.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_TEAL_1.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_TEAL_1.pkl
CINNAMON_TEAL_2.jpg,,..\birds dataset validation set renamed\CINNAMON_TEAL_2.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_TEAL_2.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_TEAL_2.pkl
CINNAMON_TEAL_3.jpg,,..\birds dataset validation set renamed\CINNAMON_TEAL_3.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_TEAL_3.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_TEAL_3.pkl
CINNAMON_TEAL_4.jpg,,..\birds dataset validation set renamed\CINNAMON_TEAL_4.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_TEAL_4.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_TEAL_4.pkl
CINNAMON_TEAL_5.jpg,,..\birds dataset validation set renamed\CINNAMON_TEAL_5.jpg,..\birds dataset validation set renamed_processed_VGG\CINNAMON_TEAL_5.pt,..\birds dataset validation set renamed_features_VGG\CINNAMON_TEAL_5.pkl
CLARKS_NUTCRACKER_1.jpg,,..\birds dataset validation set renamed\CLARKS_NUTCRACKER_1.jpg,..\birds dataset validation set renamed_processed_VGG\CLARKS_NUTCRACKER_1.pt,..\birds dataset validation set renamed_features_VGG\CLARKS_NUTCRACKER_1.pkl
CLARKS_NUTCRACKER_2.jpg,,..\birds dataset validation set renamed\CLARKS_NUTCRACKER_2.jpg,..\birds dataset validation set renamed_processed_VGG\CLARKS_NUTCRACKER_2.pt,..\birds dataset validation set renamed_features_VGG\CLARKS_NUTCRACKER_2.pkl
CLARKS_NUTCRACKER_3.jpg,,..\birds dataset validation set renamed\CLARKS_NUTCRACKER_3.jpg,..\birds dataset validation set renamed_processed_VGG\CLARKS_NUTCRACKER_3.pt,..\birds dataset validation set renamed_features_VGG\CLARKS_NUTCRACKER_3.pkl
CLARKS_NUTCRACKER_4.jpg,,..\birds dataset validation set renamed\CLARKS_NUTCRACKER_4.jpg,..\birds dataset validation set renamed_processed_VGG\CLARKS_NUTCRACKER_4.pt,..\birds dataset validation set renamed_features_VGG\CLARKS_NUTCRACKER_4.pkl
CLARKS_NUTCRACKER_5.jpg,,..\birds dataset validation set renamed\CLARKS_NUTCRACKER_5.jpg,..\birds dataset validation set renamed_processed_VGG\CLARKS_NUTCRACKER_5.pt,..\birds dataset validation set renamed_features_VGG\CLARKS_NUTCRACKER_5.pkl
COCKATOO_1.jpg,,..\birds dataset validation set renamed\COCKATOO_1.jpg,..\birds dataset validation set renamed_processed_VGG\COCKATOO_1.pt,..\birds dataset validation set renamed_features_VGG\COCKATOO_1.pkl
COCKATOO_2.jpg,,..\birds dataset validation set renamed\COCKATOO_2.jpg,..\birds dataset validation set renamed_processed_VGG\COCKATOO_2.pt,..\birds dataset validation set renamed_features_VGG\COCKATOO_2.pkl
COCKATOO_3.jpg,,..\birds dataset validation set renamed\COCKATOO_3.jpg,..\birds dataset validation set renamed_processed_VGG\COCKATOO_3.pt,..\birds dataset validation set renamed_features_VGG\COCKATOO_3.pkl
COCKATOO_4.jpg,,..\birds dataset validation set renamed\COCKATOO_4.jpg,..\birds dataset validation set renamed_processed_VGG\COCKATOO_4.pt,..\birds dataset validation set renamed_features_VGG\COCKATOO_4.pkl
COCKATOO_5.jpg,,..\birds dataset validation set renamed\COCKATOO_5.jpg,..\birds dataset validation set renamed_processed_VGG\COCKATOO_5.pt,..\birds dataset validation set renamed_features_VGG\COCKATOO_5.pkl
COCK_OF_THE__ROCK_1.jpg,,..\birds dataset validation set renamed\COCK_OF_THE__ROCK_1.jpg,..\birds dataset validation set renamed_processed_VGG\COCK_OF_THE__ROCK_1.pt,..\birds dataset validation set renamed_features_VGG\COCK_OF_THE__ROCK_1.pkl
COCK_OF_THE__ROCK_2.jpg,,..\birds dataset validation set renamed\COCK_OF_THE__ROCK_2.jpg,..\birds dataset validation set renamed_processed_VGG\COCK_OF_THE__ROCK_2.pt,..\birds dataset validation set renamed_features_VGG\COCK_OF_THE__ROCK_2.pkl
COCK_OF_THE__ROCK_3.jpg,,..\birds dataset validation set renamed\COCK_OF_THE__ROCK_3.jpg,..\birds dataset validation set renamed_processed_VGG\COCK_OF_THE__ROCK_3.pt,..\birds dataset validation set renamed_features_VGG\COCK_OF_THE__ROCK_3.pkl
COCK_OF_THE__ROCK_4.jpg,,..\birds dataset validation set renamed\COCK_OF_THE__ROCK_4.jpg,..\birds dataset validation set renamed_processed_VGG\COCK_OF_THE__ROCK_4.pt,..\birds dataset validation set renamed_features_VGG\COCK_OF_THE__ROCK_4.pkl
COCK_OF_THE__ROCK_5.jpg,,..\birds dataset validation set renamed\COCK_OF_THE__ROCK_5.jpg,..\birds dataset validation set renamed_processed_VGG\COCK_OF_THE__ROCK_5.pt,..\birds dataset validation set renamed_features_VGG\COCK_OF_THE__ROCK_5.pkl
COLLARED_ARACARI_1.jpg,,..\birds dataset validation set renamed\COLLARED_ARACARI_1.jpg,..\birds dataset validation set renamed_processed_VGG\COLLARED_ARACARI_1.pt,..\birds dataset validation set renamed_features_VGG\COLLARED_ARACARI_1.pkl
COLLARED_ARACARI_2.jpg,,..\birds dataset validation set renamed\COLLARED_ARACARI_2.jpg,..\birds dataset validation set renamed_processed_VGG\COLLARED_ARACARI_2.pt,..\birds dataset validation set renamed_features_VGG\COLLARED_ARACARI_2.pkl
COLLARED_ARACARI_3.jpg,,..\birds dataset validation set renamed\COLLARED_ARACARI_3.jpg,..\birds dataset validation set renamed_processed_VGG\COLLARED_ARACARI_3.pt,..\birds dataset validation set renamed_features_VGG\COLLARED_ARACARI_3.pkl
COLLARED_ARACARI_4.jpg,,..\birds dataset validation set renamed\COLLARED_ARACARI_4.jpg,..\birds dataset validation set renamed_processed_VGG\COLLARED_ARACARI_4.pt,..\birds dataset validation set renamed_features_VGG\COLLARED_ARACARI_4.pkl
COLLARED_ARACARI_5.jpg,,..\birds dataset validation set renamed\COLLARED_ARACARI_5.jpg,..\birds dataset validation set renamed_processed_VGG\COLLARED_ARACARI_5.pt,..\birds dataset validation set renamed_features_VGG\COLLARED_ARACARI_5.pkl
COMMON_FIRECREST_1.jpg,,..\birds dataset validation set renamed\COMMON_FIRECREST_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_FIRECREST_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_FIRECREST_1.pkl
COMMON_FIRECREST_2.jpg,,..\birds dataset validation set renamed\COMMON_FIRECREST_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_FIRECREST_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_FIRECREST_2.pkl
COMMON_FIRECREST_3.jpg,,..\birds dataset validation set renamed\COMMON_FIRECREST_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_FIRECREST_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_FIRECREST_3.pkl
COMMON_FIRECREST_4.jpg,,..\birds dataset validation set renamed\COMMON_FIRECREST_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_FIRECREST_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_FIRECREST_4.pkl
COMMON_FIRECREST_5.jpg,,..\birds dataset validation set renamed\COMMON_FIRECREST_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_FIRECREST_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_FIRECREST_5.pkl
COMMON_GRACKLE_1.jpg,,..\birds dataset validation set renamed\COMMON_GRACKLE_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_GRACKLE_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_GRACKLE_1.pkl
COMMON_GRACKLE_2.jpg,,..\birds dataset validation set renamed\COMMON_GRACKLE_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_GRACKLE_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_GRACKLE_2.pkl
COMMON_GRACKLE_3.jpg,,..\birds dataset validation set renamed\COMMON_GRACKLE_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_GRACKLE_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_GRACKLE_3.pkl
COMMON_GRACKLE_4.jpg,,..\birds dataset validation set renamed\COMMON_GRACKLE_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_GRACKLE_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_GRACKLE_4.pkl
COMMON_GRACKLE_5.jpg,,..\birds dataset validation set renamed\COMMON_GRACKLE_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_GRACKLE_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_GRACKLE_5.pkl
COMMON_HOUSE_MARTIN_1.jpg,,..\birds dataset validation set renamed\COMMON_HOUSE_MARTIN_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_HOUSE_MARTIN_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_HOUSE_MARTIN_1.pkl
COMMON_HOUSE_MARTIN_2.jpg,,..\birds dataset validation set renamed\COMMON_HOUSE_MARTIN_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_HOUSE_MARTIN_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_HOUSE_MARTIN_2.pkl
COMMON_HOUSE_MARTIN_3.jpg,,..\birds dataset validation set renamed\COMMON_HOUSE_MARTIN_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_HOUSE_MARTIN_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_HOUSE_MARTIN_3.pkl
COMMON_HOUSE_MARTIN_4.jpg,,..\birds dataset validation set renamed\COMMON_HOUSE_MARTIN_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_HOUSE_MARTIN_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_HOUSE_MARTIN_4.pkl
COMMON_HOUSE_MARTIN_5.jpg,,..\birds dataset validation set renamed\COMMON_HOUSE_MARTIN_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_HOUSE_MARTIN_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_HOUSE_MARTIN_5.pkl
COMMON_IORA_1.jpg,,..\birds dataset validation set renamed\COMMON_IORA_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_IORA_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_IORA_1.pkl
COMMON_IORA_2.jpg,,..\birds dataset validation set renamed\COMMON_IORA_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_IORA_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_IORA_2.pkl
COMMON_IORA_3.jpg,,..\birds dataset validation set renamed\COMMON_IORA_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_IORA_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_IORA_3.pkl
COMMON_IORA_4.jpg,,..\birds dataset validation set renamed\COMMON_IORA_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_IORA_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_IORA_4.pkl
COMMON_IORA_5.jpg,,..\birds dataset validation set renamed\COMMON_IORA_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_IORA_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_IORA_5.pkl
COMMON_LOON_1.jpg,,..\birds dataset validation set renamed\COMMON_LOON_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_LOON_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_LOON_1.pkl
COMMON_LOON_2.jpg,,..\birds dataset validation set renamed\COMMON_LOON_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_LOON_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_LOON_2.pkl
COMMON_LOON_3.jpg,,..\birds dataset validation set renamed\COMMON_LOON_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_LOON_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_LOON_3.pkl
COMMON_LOON_4.jpg,,..\birds dataset validation set renamed\COMMON_LOON_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_LOON_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_LOON_4.pkl
COMMON_LOON_5.jpg,,..\birds dataset validation set renamed\COMMON_LOON_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_LOON_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_LOON_5.pkl
COMMON_POORWILL_1.jpg,,..\birds dataset validation set renamed\COMMON_POORWILL_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_POORWILL_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_POORWILL_1.pkl
COMMON_POORWILL_2.jpg,,..\birds dataset validation set renamed\COMMON_POORWILL_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_POORWILL_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_POORWILL_2.pkl
COMMON_POORWILL_3.jpg,,..\birds dataset validation set renamed\COMMON_POORWILL_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_POORWILL_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_POORWILL_3.pkl
COMMON_POORWILL_4.jpg,,..\birds dataset validation set renamed\COMMON_POORWILL_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_POORWILL_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_POORWILL_4.pkl
COMMON_POORWILL_5.jpg,,..\birds dataset validation set renamed\COMMON_POORWILL_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_POORWILL_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_POORWILL_5.pkl
COMMON_STARLING_1.jpg,,..\birds dataset validation set renamed\COMMON_STARLING_1.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_STARLING_1.pt,..\birds dataset validation set renamed_features_VGG\COMMON_STARLING_1.pkl
COMMON_STARLING_2.jpg,,..\birds dataset validation set renamed\COMMON_STARLING_2.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_STARLING_2.pt,..\birds dataset validation set renamed_features_VGG\COMMON_STARLING_2.pkl
COMMON_STARLING_3.jpg,,..\birds dataset validation set renamed\COMMON_STARLING_3.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_STARLING_3.pt,..\birds dataset validation set renamed_features_VGG\COMMON_STARLING_3.pkl
COMMON_STARLING_4.jpg,,..\birds dataset validation set renamed\COMMON_STARLING_4.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_STARLING_4.pt,..\birds dataset validation set renamed_features_VGG\COMMON_STARLING_4.pkl
COMMON_STARLING_5.jpg,,..\birds dataset validation set renamed\COMMON_STARLING_5.jpg,..\birds dataset validation set renamed_processed_VGG\COMMON_STARLING_5.pt,..\birds dataset validation set renamed_features_VGG\COMMON_STARLING_5.pkl
COPPERY_TAILED_COUCAL_1.jpg,,..\birds dataset validation set renamed\COPPERY_TAILED_COUCAL_1.jpg,..\birds dataset validation set renamed_processed_VGG\COPPERY_TAILED_COUCAL_1.pt,..\birds dataset validation set renamed_features_VGG\COPPERY_TAILED_COUCAL_1.pkl
COPPERY_TAILED_COUCAL_2.jpg,,..\birds dataset validation set renamed\COPPERY_TAILED_COUCAL_2.jpg,..\birds dataset validation set renamed_processed_VGG\COPPERY_TAILED_COUCAL_2.pt,..\birds dataset validation set renamed_features_VGG\COPPERY_TAILED_COUCAL_2.pkl
COPPERY_TAILED_COUCAL_3.jpg,,..\birds dataset validation set renamed\COPPERY_TAILED_COUCAL_3.jpg,..\birds dataset validation set renamed_processed_VGG\COPPERY_TAILED_COUCAL_3.pt,..\birds dataset validation set renamed_features_VGG\COPPERY_TAILED_COUCAL_3.pkl
COPPERY_TAILED_COUCAL_4.jpg,,..\birds dataset validation set renamed\COPPERY_TAILED_COUCAL_4.jpg,..\birds dataset validation set renamed_processed_VGG\COPPERY_TAILED_COUCAL_4.pt,..\birds dataset validation set renamed_features_VGG\COPPERY_TAILED_COUCAL_4.pkl
COPPERY_TAILED_COUCAL_5.jpg,,..\birds dataset validation set renamed\COPPERY_TAILED_COUCAL_5.jpg,..\birds dataset validation set renamed_processed_VGG\COPPERY_TAILED_COUCAL_5.pt,..\birds dataset validation set renamed_features_VGG\COPPERY_TAILED_COUCAL_5.pkl
CRAB_PLOVER_1.jpg,,..\birds dataset validation set renamed\CRAB_PLOVER_1.jpg,..\birds dataset validation set renamed_processed_VGG\CRAB_PLOVER_1.pt,..\birds dataset validation set renamed_features_VGG\CRAB_PLOVER_1.pkl
CRAB_PLOVER_2.jpg,,..\birds dataset validation set renamed\CRAB_PLOVER_2.jpg,..\birds dataset validation set renamed_processed_VGG\CRAB_PLOVER_2.pt,..\birds dataset validation set renamed_features_VGG\CRAB_PLOVER_2.pkl
CRAB_PLOVER_3.jpg,,..\birds dataset validation set renamed\CRAB_PLOVER_3.jpg,..\birds dataset validation set renamed_processed_VGG\CRAB_PLOVER_3.pt,..\birds dataset validation set renamed_features_VGG\CRAB_PLOVER_3.pkl
CRAB_PLOVER_4.jpg,,..\birds dataset validation set renamed\CRAB_PLOVER_4.jpg,..\birds dataset validation set renamed_processed_VGG\CRAB_PLOVER_4.pt,..\birds dataset validation set renamed_features_VGG\CRAB_PLOVER_4.pkl
CRAB_PLOVER_5.jpg,,..\birds dataset validation set renamed\CRAB_PLOVER_5.jpg,..\birds dataset validation set renamed_processed_VGG\CRAB_PLOVER_5.pt,..\birds dataset validation set renamed_features_VGG\CRAB_PLOVER_5.pkl
CRANE_HAWK_1.jpg,,..\birds dataset validation set renamed\CRANE_HAWK_1.jpg,..\birds dataset validation set renamed_processed_VGG\CRANE_HAWK_1.pt,..\birds dataset validation set renamed_features_VGG\CRANE_HAWK_1.pkl
CRANE_HAWK_2.jpg,,..\birds dataset validation set renamed\CRANE_HAWK_2.jpg,..\birds dataset validation set renamed_processed_VGG\CRANE_HAWK_2.pt,..\birds dataset validation set renamed_features_VGG\CRANE_HAWK_2.pkl
CRANE_HAWK_3.jpg,,..\birds dataset validation set renamed\CRANE_HAWK_3.jpg,..\birds dataset validation set renamed_processed_VGG\CRANE_HAWK_3.pt,..\birds dataset validation set renamed_features_VGG\CRANE_HAWK_3.pkl
CRANE_HAWK_4.jpg,,..\birds dataset validation set renamed\CRANE_HAWK_4.jpg,..\birds dataset validation set renamed_processed_VGG\CRANE_HAWK_4.pt,..\birds dataset validation set renamed_features_VGG\CRANE_HAWK_4.pkl
CRANE_HAWK_5.jpg,,..\birds dataset validation set renamed\CRANE_HAWK_5.jpg,..\birds dataset validation set renamed_processed_VGG\CRANE_HAWK_5.pt,..\birds dataset validation set renamed_features_VGG\CRANE_HAWK_5.pkl
CREAM_COLORED_WOODPECKER_1.jpg,,..\birds dataset validation set renamed\CREAM_COLORED_WOODPECKER_1.jpg,..\birds dataset validation set renamed_processed_VGG\CREAM_COLORED_WOODPECKER_1.pt,..\birds dataset validation set renamed_features_VGG\CREAM_COLORED_WOODPECKER_1.pkl
CREAM_COLORED_WOODPECKER_2.jpg,,..\birds dataset validation set renamed\CREAM_COLORED_WOODPECKER_2.jpg,..\birds dataset validation set renamed_processed_VGG\CREAM_COLORED_WOODPECKER_2.pt,..\birds dataset validation set renamed_features_VGG\CREAM_COLORED_WOODPECKER_2.pkl
CREAM_COLORED_WOODPECKER_3.jpg,,..\birds dataset validation set renamed\CREAM_COLORED_WOODPECKER_3.jpg,..\birds dataset validation set renamed_processed_VGG\CREAM_COLORED_WOODPECKER_3.pt,..\birds dataset validation set renamed_features_VGG\CREAM_COLORED_WOODPECKER_3.pkl
CREAM_COLORED_WOODPECKER_4.jpg,,..\birds dataset validation set renamed\CREAM_COLORED_WOODPECKER_4.jpg,..\birds dataset validation set renamed_processed_VGG\CREAM_COLORED_WOODPECKER_4.pt,..\birds dataset validation set renamed_features_VGG\CREAM_COLORED_WOODPECKER_4.pkl
CREAM_COLORED_WOODPECKER_5.jpg,,..\birds dataset validation set renamed\CREAM_COLORED_WOODPECKER_5.jpg,..\birds dataset validation set renamed_processed_VGG\CREAM_COLORED_WOODPECKER_5.pt,..\birds dataset validation set renamed_features_VGG\CREAM_COLORED_WOODPECKER_5.pkl
CRESTED_AUKLET_1.jpg,,..\birds dataset validation set renamed\CRESTED_AUKLET_1.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_AUKLET_1.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_AUKLET_1.pkl
CRESTED_AUKLET_2.jpg,,..\birds dataset validation set renamed\CRESTED_AUKLET_2.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_AUKLET_2.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_AUKLET_2.pkl
CRESTED_AUKLET_3.jpg,,..\birds dataset validation set renamed\CRESTED_AUKLET_3.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_AUKLET_3.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_AUKLET_3.pkl
CRESTED_AUKLET_4.jpg,,..\birds dataset validation set renamed\CRESTED_AUKLET_4.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_AUKLET_4.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_AUKLET_4.pkl
CRESTED_AUKLET_5.jpg,,..\birds dataset validation set renamed\CRESTED_AUKLET_5.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_AUKLET_5.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_AUKLET_5.pkl
CRESTED_CARACARA_1.jpg,,..\birds dataset validation set renamed\CRESTED_CARACARA_1.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_CARACARA_1.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_CARACARA_1.pkl
CRESTED_CARACARA_2.jpg,,..\birds dataset validation set renamed\CRESTED_CARACARA_2.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_CARACARA_2.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_CARACARA_2.pkl
CRESTED_CARACARA_3.jpg,,..\birds dataset validation set renamed\CRESTED_CARACARA_3.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_CARACARA_3.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_CARACARA_3.pkl
CRESTED_CARACARA_4.jpg,,..\birds dataset validation set renamed\CRESTED_CARACARA_4.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_CARACARA_4.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_CARACARA_4.pkl
CRESTED_CARACARA_5.jpg,,..\birds dataset validation set renamed\CRESTED_CARACARA_5.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_CARACARA_5.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_CARACARA_5.pkl
CRESTED_COUA_1.jpg,,..\birds dataset validation set renamed\CRESTED_COUA_1.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_COUA_1.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_COUA_1.pkl
CRESTED_COUA_2.jpg,,..\birds dataset validation set renamed\CRESTED_COUA_2.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_COUA_2.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_COUA_2.pkl
CRESTED_COUA_3.jpg,,..\birds dataset validation set renamed\CRESTED_COUA_3.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_COUA_3.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_COUA_3.pkl
CRESTED_COUA_4.jpg,,..\birds dataset validation set renamed\CRESTED_COUA_4.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_COUA_4.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_COUA_4.pkl
CRESTED_COUA_5.jpg,,..\birds dataset validation set renamed\CRESTED_COUA_5.jpg,..\birds dataset validation set renamed_processed_VGG\CRESTED_COUA_5.pt,..\birds dataset validation set renamed_features_VGG\CRESTED_COUA_5.pkl
