1.1738 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
64.6687 	DATA 	Keypress: right
64.6710 	EXP 	image_left: autoDraw = False
64.6710 	EXP 	image_right: autoDraw = False
64.6710 	EXP 	text_6: autoDraw = False
64.6710 	EXP 	image_0: image = 'highway_226.jpg'
64.6710 	EXP 	image_1: image = 'golf_course_33.jpg'
64.6710 	EXP 	image_2: image = 'mountain_38.jpg'
64.6710 	EXP 	image_3: image = 'playground_10.jpg'
64.6710 	EXP 	image_4: image = 'bridge_102.jpg'
64.6710 	EXP 	image_5: image = 'badlands_10.jpg'
64.6710 	EXP 	blank_screen: text = ''
64.6710 	EXP 	fixation_encoding: text = '+'
64.6710 	EXP 	fixation_encoding: autoDraw = True
65.1592 	EXP 	image_0: autoDraw = True
65.1622 	EXP 	fixation_encoding: autoDraw = False
65.3597 	EXP 	image_0: autoDraw = False
65.3597 	EXP 	image_1: autoDraw = True
65.5610 	EXP 	image_1: autoDraw = False
65.5610 	EXP 	image_2: autoDraw = True
65.7469 	EXP 	image_2: autoDraw = False
65.7469 	EXP 	image_3: autoDraw = True
65.9440 	EXP 	image_3: autoDraw = False
65.9488 	EXP 	image_4: autoDraw = True
66.1498 	EXP 	image_4: autoDraw = False
66.1498 	EXP 	image_5: autoDraw = True
66.3453 	EXP 	image_5: autoDraw = False
66.3514 	EXP 	blank_screen: autoDraw = True
67.3512 	EXP 	image_0: autoDraw = False
67.3512 	EXP 	image_1: autoDraw = False
67.3512 	EXP 	image_2: autoDraw = False
67.3512 	EXP 	image_3: autoDraw = False
67.3512 	EXP 	image_4: autoDraw = False
67.3512 	EXP 	image_5: autoDraw = False
67.3512 	EXP 	blank_screen: autoDraw = False
67.3512 	EXP 	fixation_encoding: autoDraw = False
67.3512 	EXP 	image_left: image = 'playground_10.jpg'
67.3512 	EXP 	image_right: image = 'playground_122.jpg'
67.3512 	EXP 	text_6: text = 'choose the image you have previously seen'
67.3512 	EXP 	image_left: autoDraw = True
67.3512 	EXP 	image_right: autoDraw = True
67.3512 	EXP 	text_6: autoDraw = True
67.7050 	EXP 	New trial (rep=0, index=12): OrderedDict([('target', 'highway_177.jpg'), ('selected_dist', 'highway_278.jpg'), ('distractor_level', 1), ('image1', 'highway_177.jpg'), ('image2', 'highway_278.jpg'), ('correct', 'left'), ('category', 'highway'), ('background_0', 'golf_course_202.jpg'), ('background_1', 'playground_14.jpg'), ('background_2', 'highway_177.jpg'), ('background_3', 'bridge_152.jpg'), ('background_4', 'badlands_227.jpg'), ('background_5', 'mountain_192.jpg'), ('target_index', 2)])
67.7439 	DATA 	Keypress: right
67.7468 	EXP 	image_left: autoDraw = False
67.7468 	EXP 	image_right: autoDraw = False
67.7468 	EXP 	text_6: autoDraw = False
67.7468 	EXP 	image_0: image = 'golf_course_202.jpg'
67.7468 	EXP 	image_1: image = 'playground_14.jpg'
67.7468 	EXP 	image_2: image = 'highway_177.jpg'
67.7468 	EXP 	image_3: image = 'bridge_152.jpg'
67.7468 	EXP 	image_4: image = 'badlands_227.jpg'
67.7468 	EXP 	image_5: image = 'mountain_192.jpg'
67.7468 	EXP 	blank_screen: text = ''
67.7468 	EXP 	fixation_encoding: text = '+'
67.7468 	EXP 	fixation_encoding: autoDraw = True
68.2279 	EXP 	image_0: autoDraw = True
68.2465 	EXP 	fixation_encoding: autoDraw = False
68.4256 	EXP 	image_0: autoDraw = False
68.4305 	EXP 	image_1: autoDraw = True
68.6236 	EXP 	image_1: autoDraw = False
68.6236 	EXP 	image_2: autoDraw = True
68.8249 	EXP 	image_2: autoDraw = False
68.8249 	EXP 	image_3: autoDraw = True
69.0135 	EXP 	image_3: autoDraw = False
69.0329 	EXP 	image_4: autoDraw = True
69.2312 	EXP 	image_5: autoDraw = True
69.2363 	EXP 	image_4: autoDraw = False
69.4233 	EXP 	image_5: autoDraw = False
69.4233 	EXP 	blank_screen: autoDraw = True
70.4278 	EXP 	image_0: autoDraw = False
70.4278 	EXP 	image_1: autoDraw = False
70.4278 	EXP 	image_2: autoDraw = False
70.4278 	EXP 	image_3: autoDraw = False
70.4278 	EXP 	image_4: autoDraw = False
70.4278 	EXP 	image_5: autoDraw = False
70.4278 	EXP 	blank_screen: autoDraw = False
70.4278 	EXP 	fixation_encoding: autoDraw = False
70.4278 	EXP 	image_left: image = 'highway_177.jpg'
70.4278 	EXP 	image_right: image = 'highway_278.jpg'
70.4278 	EXP 	text_6: text = 'choose the image you have previously seen'
70.4278 	EXP 	image_left: autoDraw = True
70.4278 	EXP 	image_right: autoDraw = True
70.4278 	EXP 	text_6: autoDraw = True
70.8209 	EXP 	New trial (rep=0, index=13): OrderedDict([('target', 'badlands_21.jpg'), ('selected_dist', 'badlands_1.jpg'), ('distractor_level', 0), ('image1', 'badlands_1.jpg'), ('image2', 'badlands_21.jpg'), ('correct', 'right'), ('category', 'badlands'), ('background_0', 'bridge_72.jpg'), ('background_1', 'badlands_21.jpg'), ('background_2', 'playground_74.jpg'), ('background_3', 'golf_course_56.jpg'), ('background_4', 'mountain_228.jpg'), ('background_5', 'highway_251.jpg'), ('target_index', 1)])
70.8593 	DATA 	Keypress: right
70.8622 	EXP 	image_left: autoDraw = False
70.8622 	EXP 	image_right: autoDraw = False
70.8622 	EXP 	text_6: autoDraw = False
70.8622 	EXP 	image_0: image = 'bridge_72.jpg'
70.8622 	EXP 	image_1: image = 'badlands_21.jpg'
70.8622 	EXP 	image_2: image = 'playground_74.jpg'
70.8622 	EXP 	image_3: image = 'golf_course_56.jpg'
70.8622 	EXP 	image_4: image = 'mountain_228.jpg'
70.8622 	EXP 	image_5: image = 'highway_251.jpg'
70.8622 	EXP 	blank_screen: text = ''
70.8622 	EXP 	fixation_encoding: text = '+'
70.8622 	EXP 	fixation_encoding: autoDraw = True
71.3432 	EXP 	image_0: autoDraw = True
71.3613 	EXP 	fixation_encoding: autoDraw = False
71.5371 	EXP 	image_0: autoDraw = False
71.5371 	EXP 	image_1: autoDraw = True
71.7338 	EXP 	image_1: autoDraw = False
71.7400 	EXP 	image_2: autoDraw = True
71.9378 	EXP 	image_2: autoDraw = False
71.9431 	EXP 	image_3: autoDraw = True
72.1300 	EXP 	image_3: autoDraw = False
72.1444 	EXP 	image_4: autoDraw = True
72.3320 	EXP 	image_4: autoDraw = False
72.3320 	EXP 	image_5: autoDraw = True
72.5351 	EXP 	image_5: autoDraw = False
72.5351 	EXP 	blank_screen: autoDraw = True
73.2095 	DATA 	Keypress: right
73.5389 	EXP 	blank_screen: autoDraw = False
73.5389 	EXP 	image_0: autoDraw = False
73.5389 	EXP 	image_1: autoDraw = False
73.5389 	EXP 	image_2: autoDraw = False
73.5389 	EXP 	image_3: autoDraw = False
73.5389 	EXP 	image_4: autoDraw = False
73.5389 	EXP 	image_5: autoDraw = False
73.5389 	EXP 	blank_screen: autoDraw = False
73.5389 	EXP 	fixation_encoding: autoDraw = False
73.5389 	EXP 	image_left: image = 'badlands_1.jpg'
73.5389 	EXP 	image_right: image = 'badlands_21.jpg'
73.5389 	EXP 	text_6: text = 'choose the image you have previously seen'
73.5389 	EXP 	image_left: autoDraw = True
73.5389 	EXP 	image_right: autoDraw = True
73.5389 	EXP 	text_6: autoDraw = True
73.6854 	EXP 	New trial (rep=0, index=14): OrderedDict([('target', 'playground_131.jpg'), ('selected_dist', 'playground_164.jpg'), ('distractor_level', 1), ('image1', 'playground_164.jpg'), ('image2', 'playground_131.jpg'), ('correct', 'right'), ('category', 'playground'), ('background_0', 'highway_101.jpg'), ('background_1', 'golf_course_166.jpg'), ('background_2', 'bridge_117.jpg'), ('background_3', 'mountain_180.jpg'), ('background_4', 'playground_131.jpg'), ('background_5', 'badlands_27.jpg'), ('target_index', 4)])
73.7237 	DATA 	Keypress: right
73.7258 	EXP 	image_left: autoDraw = False
73.7258 	EXP 	image_right: autoDraw = False
73.7258 	EXP 	text_6: autoDraw = False
73.7258 	EXP 	image_0: image = 'highway_101.jpg'
73.7258 	EXP 	image_1: image = 'golf_course_166.jpg'
73.7258 	EXP 	image_2: image = 'bridge_117.jpg'
73.7258 	EXP 	image_3: image = 'mountain_180.jpg'
73.7258 	EXP 	image_4: image = 'playground_131.jpg'
73.7258 	EXP 	image_5: image = 'badlands_27.jpg'
73.7258 	EXP 	blank_screen: text = ''
73.7258 	EXP 	fixation_encoding: text = '+'
73.7258 	EXP 	fixation_encoding: autoDraw = True
74.2040 	EXP 	image_0: autoDraw = True
74.2212 	EXP 	fixation_encoding: autoDraw = False
74.4007 	EXP 	image_0: autoDraw = False
74.4048 	EXP 	image_1: autoDraw = True
74.5924 	EXP 	image_1: autoDraw = False
74.6114 	EXP 	image_2: autoDraw = True
74.8010 	EXP 	image_2: autoDraw = False
74.8010 	EXP 	image_3: autoDraw = True
74.9963 	EXP 	image_3: autoDraw = False
75.0017 	EXP 	image_4: autoDraw = True
75.1994 	EXP 	image_4: autoDraw = False
75.2047 	EXP 	image_5: autoDraw = True
75.3943 	EXP 	image_5: autoDraw = False
75.4084 	EXP 	blank_screen: autoDraw = True
76.4061 	EXP 	image_0: autoDraw = False
76.4061 	EXP 	image_1: autoDraw = False
76.4061 	EXP 	image_2: autoDraw = False
76.4061 	EXP 	image_3: autoDraw = False
76.4061 	EXP 	image_4: autoDraw = False
76.4061 	EXP 	image_5: autoDraw = False
76.4061 	EXP 	blank_screen: autoDraw = False
76.4061 	EXP 	fixation_encoding: autoDraw = False
76.4061 	EXP 	image_left: image = 'playground_164.jpg'
76.4061 	EXP 	image_right: image = 'playground_131.jpg'
76.4061 	EXP 	text_6: text = 'choose the image you have previously seen'
76.4061 	EXP 	image_left: autoDraw = True
76.4061 	EXP 	image_right: autoDraw = True
76.4061 	EXP 	text_6: autoDraw = True
76.6939 	EXP 	New trial (rep=0, index=15): OrderedDict([('target', 'bridge_256.jpg'), ('selected_dist', 'bridge_211.jpg'), ('distractor_level', 1), ('image1', 'bridge_256.jpg'), ('image2', 'bridge_211.jpg'), ('correct', 'left'), ('category', 'bridge'), ('background_0', 'highway_53.jpg'), ('background_1', 'mountain_250.jpg'), ('background_2', 'bridge_256.jpg'), ('background_3', 'playground_165.jpg'), ('background_4', 'golf_course_300.jpg'), ('background_5', 'badlands_128.jpg'), ('target_index', 2)])
76.7284 	DATA 	Keypress: right
76.7306 	EXP 	image_left: autoDraw = False
76.7306 	EXP 	image_right: autoDraw = False
76.7306 	EXP 	text_6: autoDraw = False
76.7306 	EXP 	image_0: image = 'highway_53.jpg'
76.7306 	EXP 	image_1: image = 'mountain_250.jpg'
76.7306 	EXP 	image_2: image = 'bridge_256.jpg'
76.7306 	EXP 	image_3: image = 'playground_165.jpg'
76.7306 	EXP 	image_4: image = 'golf_course_300.jpg'
76.7306 	EXP 	image_5: image = 'badlands_128.jpg'
76.7306 	EXP 	blank_screen: text = ''
76.7306 	EXP 	fixation_encoding: text = '+'
76.7306 	EXP 	fixation_encoding: autoDraw = True
77.2079 	EXP 	image_0: autoDraw = True
77.2289 	EXP 	fixation_encoding: autoDraw = False
77.4086 	EXP 	image_0: autoDraw = False
77.4086 	EXP 	image_1: autoDraw = True
77.6075 	EXP 	image_1: autoDraw = False
77.6075 	EXP 	image_2: autoDraw = True
77.8051 	EXP 	image_2: autoDraw = False
77.8051 	EXP 	image_3: autoDraw = True
78.0028 	EXP 	image_3: autoDraw = False
78.0080 	EXP 	image_4: autoDraw = True
78.2045 	EXP 	image_4: autoDraw = False
78.2100 	EXP 	image_5: autoDraw = True
78.4003 	EXP 	image_5: autoDraw = False
78.4003 	EXP 	blank_screen: autoDraw = True
79.4017 	EXP 	blank_screen: autoDraw = False
79.4017 	EXP 	image_0: autoDraw = False
79.4017 	EXP 	image_1: autoDraw = False
79.4017 	EXP 	image_2: autoDraw = False
79.4017 	EXP 	image_3: autoDraw = False
79.4017 	EXP 	image_4: autoDraw = False
79.4017 	EXP 	image_5: autoDraw = False
79.4017 	EXP 	blank_screen: autoDraw = False
79.4017 	EXP 	fixation_encoding: autoDraw = False
79.4017 	EXP 	image_left: image = 'bridge_256.jpg'
79.4017 	EXP 	image_right: image = 'bridge_211.jpg'
79.4017 	EXP 	text_6: text = 'choose the image you have previously seen'
79.4017 	EXP 	image_left: autoDraw = True
79.4017 	EXP 	image_right: autoDraw = True
79.4017 	EXP 	text_6: autoDraw = True
80.2494 	EXP 	New trial (rep=0, index=16): OrderedDict([('target', 'badlands_52.jpg'), ('selected_dist', 'badlands_94.jpg'), ('distractor_level', 0), ('image1', 'badlands_94.jpg'), ('image2', 'badlands_52.jpg'), ('correct', 'right'), ('category', 'badlands'), ('background_0', 'highway_399.jpg'), ('background_1', 'golf_course_174.jpg'), ('background_2', 'mountain_91.jpg'), ('background_3', 'badlands_52.jpg'), ('background_4', 'bridge_140.jpg'), ('background_5', 'playground_154.jpg'), ('target_index', 3)])
80.2860 	DATA 	Keypress: right
80.2882 	EXP 	image_left: autoDraw = False
80.2882 	EXP 	image_right: autoDraw = False
80.2882 	EXP 	text_6: autoDraw = False
80.2882 	EXP 	image_0: image = 'highway_399.jpg'
80.2882 	EXP 	image_1: image = 'golf_course_174.jpg'
80.2882 	EXP 	image_2: image = 'mountain_91.jpg'
80.2882 	EXP 	image_3: image = 'badlands_52.jpg'
80.2882 	EXP 	image_4: image = 'bridge_140.jpg'
80.2882 	EXP 	image_5: image = 'playground_154.jpg'
80.2882 	EXP 	blank_screen: text = ''
80.2882 	EXP 	fixation_encoding: text = '+'
80.2882 	EXP 	fixation_encoding: autoDraw = True
80.7671 	EXP 	image_0: autoDraw = True
80.7835 	EXP 	fixation_encoding: autoDraw = False
80.9638 	EXP 	image_0: autoDraw = False
80.9680 	EXP 	image_1: autoDraw = True
81.1719 	EXP 	image_1: autoDraw = False
81.1719 	EXP 	image_2: autoDraw = True
81.3628 	EXP 	image_2: autoDraw = False
81.3628 	EXP 	image_3: autoDraw = True
81.5624 	EXP 	image_3: autoDraw = False
81.5624 	EXP 	image_4: autoDraw = True
81.7584 	EXP 	image_4: autoDraw = False
81.7639 	EXP 	image_5: autoDraw = True
81.9617 	EXP 	image_5: autoDraw = False
81.9617 	EXP 	blank_screen: autoDraw = True
82.9688 	EXP 	image_0: autoDraw = False
82.9688 	EXP 	image_1: autoDraw = False
82.9688 	EXP 	image_2: autoDraw = False
82.9688 	EXP 	image_3: autoDraw = False
82.9688 	EXP 	image_4: autoDraw = False
82.9688 	EXP 	image_5: autoDraw = False
82.9688 	EXP 	blank_screen: autoDraw = False
82.9688 	EXP 	fixation_encoding: autoDraw = False
82.9688 	EXP 	image_left: image = 'badlands_94.jpg'
82.9688 	EXP 	image_right: image = 'badlands_52.jpg'
82.9688 	EXP 	text_6: text = 'choose the image you have previously seen'
82.9688 	EXP 	image_left: autoDraw = True
82.9688 	EXP 	image_right: autoDraw = True
82.9688 	EXP 	text_6: autoDraw = True
83.6455 	EXP 	New trial (rep=0, index=17): OrderedDict([('target', 'badlands_23.jpg'), ('selected_dist', 'badlands_114.jpg'), ('distractor_level', 0), ('image1', 'badlands_114.jpg'), ('image2', 'badlands_23.jpg'), ('correct', 'right'), ('category', 'badlands'), ('background_0', 'highway_257.jpg'), ('background_1', 'badlands_23.jpg'), ('background_2', 'golf_course_194.jpg'), ('background_3', 'mountain_251.jpg'), ('background_4', 'playground_140.jpg'), ('background_5', 'bridge_144.jpg'), ('target_index', 1)])
83.6809 	DATA 	Keypress: right
83.6831 	EXP 	image_left: autoDraw = False
83.6831 	EXP 	image_right: autoDraw = False
83.6831 	EXP 	text_6: autoDraw = False
83.6831 	EXP 	image_0: image = 'highway_257.jpg'
83.6831 	EXP 	image_1: image = 'badlands_23.jpg'
83.6831 	EXP 	image_2: image = 'golf_course_194.jpg'
83.6831 	EXP 	image_3: image = 'mountain_251.jpg'
83.6831 	EXP 	image_4: image = 'playground_140.jpg'
83.6831 	EXP 	image_5: image = 'bridge_144.jpg'
83.6831 	EXP 	blank_screen: text = ''
83.6831 	EXP 	fixation_encoding: text = '+'
83.6831 	EXP 	fixation_encoding: autoDraw = True
84.1556 	EXP 	image_0: autoDraw = True
84.1715 	EXP 	fixation_encoding: autoDraw = False
84.3540 	EXP 	image_0: autoDraw = False
84.3595 	EXP 	image_1: autoDraw = True
84.5604 	EXP 	image_1: autoDraw = False
84.5604 	EXP 	image_2: autoDraw = True
84.7598 	EXP 	image_2: autoDraw = False
84.7598 	EXP 	image_3: autoDraw = True
84.9604 	EXP 	image_3: autoDraw = False
84.9604 	EXP 	image_4: autoDraw = True
85.1461 	EXP 	image_4: autoDraw = False
85.1670 	EXP 	image_5: autoDraw = True
85.3597 	EXP 	blank_screen: autoDraw = True
85.3649 	EXP 	image_5: autoDraw = False
86.3635 	EXP 	blank_screen: autoDraw = False
86.3635 	EXP 	image_0: autoDraw = False
86.3635 	EXP 	image_1: autoDraw = False
86.3635 	EXP 	image_2: autoDraw = False
86.3635 	EXP 	image_3: autoDraw = False
86.3635 	EXP 	image_4: autoDraw = False
86.3635 	EXP 	image_5: autoDraw = False
86.3635 	EXP 	blank_screen: autoDraw = False
86.3635 	EXP 	fixation_encoding: autoDraw = False
86.3635 	EXP 	image_left: image = 'badlands_114.jpg'
86.3635 	EXP 	image_right: image = 'badlands_23.jpg'
86.3635 	EXP 	text_6: text = 'choose the image you have previously seen'
86.3635 	EXP 	image_left: autoDraw = True
86.3635 	EXP 	image_right: autoDraw = True
86.3635 	EXP 	text_6: autoDraw = True
87.2515 	EXP 	New trial (rep=0, index=18): OrderedDict([('target', 'mountain_101.jpg'), ('selected_dist', 'mountain_221.jpg'), ('distractor_level', 1), ('image1', 'mountain_221.jpg'), ('image2', 'mountain_101.jpg'), ('correct', 'right'), ('category', 'mountain'), ('background_0', 'bridge_155.jpg'), ('background_1', 'playground_33.jpg'), ('background_2', 'highway_287.jpg'), ('background_3', 'mountain_101.jpg'), ('background_4', 'badlands_44.jpg'), ('background_5', 'golf_course_127.jpg'), ('target_index', 3)])
87.2899 	DATA 	Keypress: right
87.2921 	EXP 	image_left: autoDraw = False
87.2921 	EXP 	image_right: autoDraw = False
87.2921 	EXP 	text_6: autoDraw = False
87.2921 	EXP 	image_0: image = 'bridge_155.jpg'
87.2921 	EXP 	image_1: image = 'playground_33.jpg'
87.2921 	EXP 	image_2: image = 'highway_287.jpg'
87.2921 	EXP 	image_3: image = 'mountain_101.jpg'
87.2921 	EXP 	image_4: image = 'badlands_44.jpg'
87.2921 	EXP 	image_5: image = 'golf_course_127.jpg'
87.2921 	EXP 	blank_screen: text = ''
87.2921 	EXP 	fixation_encoding: text = '+'
87.2921 	EXP 	fixation_encoding: autoDraw = True
87.7680 	EXP 	image_0: autoDraw = True
87.7858 	EXP 	fixation_encoding: autoDraw = False
87.9595 	EXP 	image_0: autoDraw = False
87.9744 	EXP 	image_1: autoDraw = True
88.1702 	EXP 	image_1: autoDraw = False
88.1702 	EXP 	image_2: autoDraw = True
88.3694 	EXP 	image_2: autoDraw = False
88.3694 	EXP 	image_3: autoDraw = True
88.5656 	EXP 	image_3: autoDraw = False
88.5680 	EXP 	image_4: autoDraw = True
88.7588 	EXP 	image_4: autoDraw = False
88.7734 	EXP 	image_5: autoDraw = True
88.9739 	EXP 	image_5: autoDraw = False
88.9761 	EXP 	blank_screen: autoDraw = True
89.9760 	EXP 	image_0: autoDraw = False
89.9760 	EXP 	image_1: autoDraw = False
89.9760 	EXP 	image_2: autoDraw = False
89.9760 	EXP 	image_3: autoDraw = False
89.9760 	EXP 	image_4: autoDraw = False
89.9760 	EXP 	image_5: autoDraw = False
89.9760 	EXP 	blank_screen: autoDraw = False
89.9760 	EXP 	fixation_encoding: autoDraw = False
89.9760 	EXP 	image_left: image = 'mountain_221.jpg'
89.9760 	EXP 	image_right: image = 'mountain_101.jpg'
89.9760 	EXP 	text_6: text = 'choose the image you have previously seen'
89.9760 	EXP 	image_left: autoDraw = True
89.9760 	EXP 	image_right: autoDraw = True
89.9760 	EXP 	text_6: autoDraw = True
90.6333 	EXP 	New trial (rep=0, index=19): OrderedDict([('target', 'badlands_221.jpg'), ('selected_dist', 'badlands_207.jpg'), ('distractor_level', 1), ('image1', 'badlands_207.jpg'), ('image2', 'badlands_221.jpg'), ('correct', 'right'), ('category', 'badlands'), ('background_0', 'golf_course_328.jpg'), ('background_1', 'playground_36.jpg'), ('background_2', 'highway_78.jpg'), ('background_3', 'badlands_221.jpg'), ('background_4', 'mountain_152.jpg'), ('background_5', 'bridge_87.jpg'), ('target_index', 3)])
90.6702 	DATA 	Keypress: right
90.6724 	EXP 	image_left: autoDraw = False
90.6724 	EXP 	image_right: autoDraw = False
90.6724 	EXP 	text_6: autoDraw = False
90.6724 	EXP 	image_0: image = 'golf_course_328.jpg'
90.6724 	EXP 	image_1: image = 'playground_36.jpg'
90.6724 	EXP 	image_2: image = 'highway_78.jpg'
90.6724 	EXP 	image_3: image = 'badlands_221.jpg'
90.6724 	EXP 	image_4: image = 'mountain_152.jpg'
90.6724 	EXP 	image_5: image = 'bridge_87.jpg'
90.6724 	EXP 	blank_screen: text = ''
90.6724 	EXP 	fixation_encoding: text = '+'
90.6724 	EXP 	fixation_encoding: autoDraw = True
91.1602 	EXP 	image_0: autoDraw = True
91.1627 	EXP 	fixation_encoding: autoDraw = False
91.3505 	EXP 	image_0: autoDraw = False
91.3505 	EXP 	image_1: autoDraw = True
91.5382 	EXP 	image_1: autoDraw = False
91.5512 	EXP 	image_2: autoDraw = True
91.7382 	EXP 	image_2: autoDraw = False
91.7531 	EXP 	image_3: autoDraw = True
91.9507 	EXP 	image_3: autoDraw = False
91.9507 	EXP 	image_4: autoDraw = True
92.1419 	EXP 	image_4: autoDraw = False
92.1471 	EXP 	image_5: autoDraw = True
92.3433 	EXP 	image_5: autoDraw = False
92.3457 	EXP 	blank_screen: autoDraw = True
93.3545 	EXP 	image_0: autoDraw = False
93.3545 	EXP 	image_1: autoDraw = False
93.3545 	EXP 	image_2: autoDraw = False
93.3545 	EXP 	image_3: autoDraw = False
93.3545 	EXP 	image_4: autoDraw = False
93.3545 	EXP 	image_5: autoDraw = False
93.3545 	EXP 	blank_screen: autoDraw = False
93.3545 	EXP 	fixation_encoding: autoDraw = False
93.3545 	EXP 	image_left: image = 'badlands_207.jpg'
93.3545 	EXP 	image_right: image = 'badlands_221.jpg'
93.3545 	EXP 	text_6: text = 'choose the image you have previously seen'
93.3545 	EXP 	image_left: autoDraw = True
93.3545 	EXP 	image_right: autoDraw = True
93.3545 	EXP 	text_6: autoDraw = True
93.9614 	EXP 	New trial (rep=0, index=20): OrderedDict([('target', 'mountain_154.jpg'), ('selected_dist', 'mountain_95.jpg'), ('distractor_level', 1), ('image1', 'mountain_154.jpg'), ('image2', 'mountain_95.jpg'), ('correct', 'left'), ('category', 'mountain'), ('background_0', 'golf_course_305.jpg'), ('background_1', 'playground_204.jpg'), ('background_2', 'bridge_74.jpg'), ('background_3', 'mountain_154.jpg'), ('background_4', 'badlands_166.jpg'), ('background_5', 'highway_288.jpg'), ('target_index', 3)])
94.0018 	DATA 	Keypress: right
94.0040 	EXP 	image_left: autoDraw = False
94.0040 	EXP 	image_right: autoDraw = False
94.0040 	EXP 	text_6: autoDraw = False
94.0040 	EXP 	image_0: image = 'golf_course_305.jpg'
94.0040 	EXP 	image_1: image = 'playground_204.jpg'
94.0040 	EXP 	image_2: image = 'bridge_74.jpg'
94.0040 	EXP 	image_3: image = 'mountain_154.jpg'
94.0040 	EXP 	image_4: image = 'badlands_166.jpg'
94.0040 	EXP 	image_5: image = 'highway_288.jpg'
94.0040 	EXP 	blank_screen: text = ''
94.0040 	EXP 	fixation_encoding: text = '+'
94.0040 	EXP 	fixation_encoding: autoDraw = True
94.4839 	EXP 	image_0: autoDraw = True
94.5015 	EXP 	fixation_encoding: autoDraw = False
94.6723 	EXP 	image_0: autoDraw = False
94.6886 	EXP 	image_1: autoDraw = True
94.8825 	EXP 	image_1: autoDraw = False
94.8825 	EXP 	image_2: autoDraw = True
95.0828 	EXP 	image_2: autoDraw = False
95.0828 	EXP 	image_3: autoDraw = True
95.2719 	EXP 	image_3: autoDraw = False
95.2937 	EXP 	image_4: autoDraw = True
95.4837 	EXP 	image_4: autoDraw = False
95.4837 	EXP 	image_5: autoDraw = True
95.6829 	EXP 	image_5: autoDraw = False
95.6907 	EXP 	blank_screen: autoDraw = True
96.6819 	EXP 	image_0: autoDraw = False
96.6819 	EXP 	image_1: autoDraw = False
96.6819 	EXP 	image_2: autoDraw = False
96.6819 	EXP 	image_3: autoDraw = False
96.6819 	EXP 	image_4: autoDraw = False
96.6819 	EXP 	image_5: autoDraw = False
96.6819 	EXP 	blank_screen: autoDraw = False
96.6819 	EXP 	fixation_encoding: autoDraw = False
96.6819 	EXP 	image_left: image = 'mountain_154.jpg'
96.6819 	EXP 	image_right: image = 'mountain_95.jpg'
96.6819 	EXP 	text_6: text = 'choose the image you have previously seen'
96.6819 	EXP 	image_left: autoDraw = True
96.6819 	EXP 	image_right: autoDraw = True
96.6819 	EXP 	text_6: autoDraw = True
96.9864 	EXP 	New trial (rep=0, index=21): OrderedDict([('target', 'bridge_91.jpg'), ('selected_dist', 'bridge_253.jpg'), ('distractor_level', 0), ('image1', 'bridge_253.jpg'), ('image2', 'bridge_91.jpg'), ('correct', 'right'), ('category', 'bridge'), ('background_0', 'golf_course_55.jpg'), ('background_1', 'playground_98.jpg'), ('background_2', 'bridge_91.jpg'), ('background_3', 'highway_295.jpg'), ('background_4', 'mountain_41.jpg'), ('background_5', 'badlands_33.jpg'), ('target_index', 2)])
97.0230 	DATA 	Keypress: right
97.0255 	EXP 	image_left: autoDraw = False
97.0255 	EXP 	image_right: autoDraw = False
97.0255 	EXP 	text_6: autoDraw = False
97.0255 	EXP 	image_0: image = 'golf_course_55.jpg'
97.0255 	EXP 	image_1: image = 'playground_98.jpg'
97.0255 	EXP 	image_2: image = 'bridge_91.jpg'
97.0255 	EXP 	image_3: image = 'highway_295.jpg'
97.0255 	EXP 	image_4: image = 'mountain_41.jpg'
97.0255 	EXP 	image_5: image = 'badlands_33.jpg'
97.0255 	EXP 	blank_screen: text = ''
97.0255 	EXP 	fixation_encoding: text = '+'
97.0255 	EXP 	fixation_encoding: autoDraw = True
97.5014 	EXP 	image_0: autoDraw = True
97.5206 	EXP 	fixation_encoding: autoDraw = False
97.6968 	EXP 	image_0: autoDraw = False
97.7013 	EXP 	image_1: autoDraw = True
97.8992 	EXP 	image_1: autoDraw = False
97.8992 	EXP 	image_2: autoDraw = True
98.0973 	EXP 	image_2: autoDraw = False
98.0973 	EXP 	image_3: autoDraw = True
98.2942 	EXP 	image_3: autoDraw = False
98.3082 	EXP 	image_4: autoDraw = True
98.5057 	EXP 	image_4: autoDraw = False
98.5057 	EXP 	image_5: autoDraw = True
98.6989 	EXP 	image_5: autoDraw = False
98.6989 	EXP 	blank_screen: autoDraw = True
99.7028 	EXP 	blank_screen: autoDraw = False
99.7028 	EXP 	image_0: autoDraw = False
99.7028 	EXP 	image_1: autoDraw = False
99.7028 	EXP 	image_2: autoDraw = False
99.7028 	EXP 	image_3: autoDraw = False
99.7028 	EXP 	image_4: autoDraw = False
99.7028 	EXP 	image_5: autoDraw = False
99.7028 	EXP 	blank_screen: autoDraw = False
99.7028 	EXP 	fixation_encoding: autoDraw = False
99.7028 	EXP 	image_left: image = 'bridge_253.jpg'
99.7028 	EXP 	image_right: image = 'bridge_91.jpg'
99.7028 	EXP 	text_6: text = 'choose the image you have previously seen'
99.7028 	EXP 	image_left: autoDraw = True
99.7028 	EXP 	image_right: autoDraw = True
