0.6743 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
171.0295 	EXP 	blank_screen: autoDraw = False
171.0295 	EXP 	fixation_encoding: autoDraw = False
171.0295 	EXP 	image_left: image = 'mountain_154.jpg'
171.0295 	EXP 	image_right: image = 'mountain_95.jpg'
171.0295 	EXP 	text_6: text = 'choose the image you have previously seen'
171.0295 	EXP 	image_left: autoDraw = True
171.0295 	EXP 	image_right: autoDraw = True
171.0295 	EXP 	text_6: autoDraw = True
172.9071 	EXP 	New trial (rep=0, index=21): OrderedDict([('target', 'bridge_91.jpg'), ('selected_dist', 'bridge_253.jpg'), ('distractor_level', 0), ('image1', 'bridge_253.jpg'), ('image2', 'bridge_91.jpg'), ('correct', 'right'), ('category', 'bridge'), ('background_0', 'playground_15.jpg'), ('background_1', 'mountain_199.jpg'), ('background_2', 'golf_course_171.jpg'), ('background_3', 'badlands_46.jpg'), ('background_4', 'bridge_91.jpg'), ('background_5', 'highway_147.jpg'), ('target_index', 4)])
172.9645 	DATA 	Keypress: right
172.9680 	EXP 	image_left: autoDraw = False
172.9680 	EXP 	image_right: autoDraw = False
172.9680 	EXP 	text_6: autoDraw = False
172.9680 	EXP 	image_0: image = 'playground_15.jpg'
172.9680 	EXP 	image_1: image = 'mountain_199.jpg'
172.9680 	EXP 	image_2: image = 'golf_course_171.jpg'
172.9680 	EXP 	image_3: image = 'badlands_46.jpg'
172.9680 	EXP 	image_4: image = 'bridge_91.jpg'
172.9680 	EXP 	image_5: image = 'highway_147.jpg'
172.9680 	EXP 	blank_screen: text = ''
172.9680 	EXP 	fixation_encoding: text = '+'
172.9680 	EXP 	fixation_encoding: autoDraw = True
173.4461 	EXP 	image_0: autoDraw = True
173.4629 	EXP 	fixation_encoding: autoDraw = False
173.6923 	EXP 	image_0: autoDraw = False
173.6971 	EXP 	image_1: autoDraw = True
173.9406 	EXP 	image_1: autoDraw = False
173.9406 	EXP 	image_2: autoDraw = True
174.1823 	EXP 	image_2: autoDraw = False
174.2015 	EXP 	image_3: autoDraw = True
174.4494 	EXP 	image_3: autoDraw = False
174.4494 	EXP 	image_4: autoDraw = True
174.6921 	EXP 	image_4: autoDraw = False
174.6921 	EXP 	image_5: autoDraw = True
174.9416 	EXP 	image_5: autoDraw = False
174.9416 	EXP 	blank_screen: autoDraw = True
175.9392 	EXP 	image_0: autoDraw = False
175.9392 	EXP 	image_1: autoDraw = False
175.9392 	EXP 	image_2: autoDraw = False
175.9392 	EXP 	image_3: autoDraw = False
175.9392 	EXP 	image_4: autoDraw = False
175.9392 	EXP 	image_5: autoDraw = False
175.9392 	EXP 	blank_screen: autoDraw = False
175.9392 	EXP 	fixation_encoding: autoDraw = False
175.9392 	EXP 	image_left: image = 'bridge_253.jpg'
175.9392 	EXP 	image_right: image = 'bridge_91.jpg'
175.9392 	EXP 	text_6: text = 'choose the image you have previously seen'
175.9392 	EXP 	image_left: autoDraw = True
175.9392 	EXP 	image_right: autoDraw = True
175.9392 	EXP 	text_6: autoDraw = True
178.1838 	EXP 	New trial (rep=0, index=22): OrderedDict([('target', 'highway_273.jpg'), ('selected_dist', 'highway_171.jpg'), ('distractor_level', 1), ('image1', 'highway_273.jpg'), ('image2', 'highway_171.jpg'), ('correct', 'left'), ('category', 'highway'), ('background_0', 'highway_273.jpg'), ('background_1', 'golf_course_212.jpg'), ('background_2', 'mountain_294.jpg'), ('background_3', 'bridge_102.jpg'), ('background_4', 'badlands_227.jpg'), ('background_5', 'playground_132.jpg'), ('target_index', 0)])
178.2394 	DATA 	Keypress: right
178.2428 	EXP 	image_left: autoDraw = False
178.2428 	EXP 	image_right: autoDraw = False
178.2428 	EXP 	text_6: autoDraw = False
178.2428 	EXP 	image_0: image = 'highway_273.jpg'
178.2428 	EXP 	image_1: image = 'golf_course_212.jpg'
178.2428 	EXP 	image_2: image = 'mountain_294.jpg'
178.2428 	EXP 	image_3: image = 'bridge_102.jpg'
178.2428 	EXP 	image_4: image = 'badlands_227.jpg'
178.2428 	EXP 	image_5: image = 'playground_132.jpg'
178.2428 	EXP 	blank_screen: text = ''
178.2428 	EXP 	fixation_encoding: text = '+'
178.2428 	EXP 	fixation_encoding: autoDraw = True
178.7240 	EXP 	image_0: autoDraw = True
178.7406 	EXP 	fixation_encoding: autoDraw = False
178.9703 	EXP 	image_0: autoDraw = False
178.9760 	EXP 	image_1: autoDraw = True
179.2247 	EXP 	image_1: autoDraw = False
179.2247 	EXP 	image_2: autoDraw = True
179.4704 	EXP 	image_2: autoDraw = False
179.4704 	EXP 	image_3: autoDraw = True
179.7197 	EXP 	image_3: autoDraw = False
179.7266 	EXP 	image_4: autoDraw = True
179.9709 	EXP 	image_4: autoDraw = False
179.9709 	EXP 	image_5: autoDraw = True
180.2134 	EXP 	image_5: autoDraw = False
180.2134 	EXP 	blank_screen: autoDraw = True
181.2214 	EXP 	image_0: autoDraw = False
181.2214 	EXP 	image_1: autoDraw = False
181.2214 	EXP 	image_2: autoDraw = False
181.2214 	EXP 	image_3: autoDraw = False
181.2214 	EXP 	image_4: autoDraw = False
181.2214 	EXP 	image_5: autoDraw = False
181.2214 	EXP 	blank_screen: autoDraw = False
181.2214 	EXP 	fixation_encoding: autoDraw = False
181.2214 	EXP 	image_left: image = 'highway_273.jpg'
181.2214 	EXP 	image_right: image = 'highway_171.jpg'
181.2214 	EXP 	text_6: text = 'choose the image you have previously seen'
181.2214 	EXP 	image_left: autoDraw = True
181.2214 	EXP 	image_right: autoDraw = True
181.2214 	EXP 	text_6: autoDraw = True
182.2689 	EXP 	New trial (rep=0, index=23): OrderedDict([('target', 'playground_60.jpg'), ('selected_dist', 'playground_244.jpg'), ('distractor_level', 1), ('image1', 'playground_244.jpg'), ('image2', 'playground_60.jpg'), ('correct', 'right'), ('category', 'playground'), ('background_0', 'golf_course_166.jpg'), ('background_1', 'playground_60.jpg'), ('background_2', 'highway_148.jpg'), ('background_3', 'badlands_9.jpg'), ('background_4', 'bridge_173.jpg'), ('background_5', 'mountain_233.jpg'), ('target_index', 1)])
182.3251 	DATA 	Keypress: left
182.3285 	EXP 	image_left: autoDraw = False
182.3285 	EXP 	image_right: autoDraw = False
182.3285 	EXP 	text_6: autoDraw = False
182.3285 	EXP 	image_0: image = 'golf_course_166.jpg'
182.3285 	EXP 	image_1: image = 'playground_60.jpg'
182.3285 	EXP 	image_2: image = 'highway_148.jpg'
182.3285 	EXP 	image_3: image = 'badlands_9.jpg'
182.3285 	EXP 	image_4: image = 'bridge_173.jpg'
182.3285 	EXP 	image_5: image = 'mountain_233.jpg'
182.3285 	EXP 	blank_screen: text = ''
182.3285 	EXP 	fixation_encoding: text = '+'
182.3285 	EXP 	fixation_encoding: autoDraw = True
182.8016 	EXP 	image_0: autoDraw = True
182.8181 	EXP 	fixation_encoding: autoDraw = False
183.0410 	EXP 	image_0: autoDraw = False
183.0576 	EXP 	image_1: autoDraw = True
183.3066 	EXP 	image_1: autoDraw = False
183.3122 	EXP 	image_2: autoDraw = True
183.5520 	EXP 	image_2: autoDraw = False
183.5520 	EXP 	image_3: autoDraw = True
183.7919 	EXP 	image_3: autoDraw = False
183.8119 	EXP 	image_4: autoDraw = True
184.0545 	EXP 	image_4: autoDraw = False
184.0545 	EXP 	image_5: autoDraw = True
184.3053 	EXP 	image_5: autoDraw = False
184.3053 	EXP 	blank_screen: autoDraw = True
185.3092 	EXP 	image_0: autoDraw = False
185.3092 	EXP 	image_1: autoDraw = False
185.3092 	EXP 	image_2: autoDraw = False
185.3092 	EXP 	image_3: autoDraw = False
185.3092 	EXP 	image_4: autoDraw = False
185.3092 	EXP 	image_5: autoDraw = False
185.3092 	EXP 	blank_screen: autoDraw = False
185.3092 	EXP 	fixation_encoding: autoDraw = False
185.3092 	EXP 	image_left: image = 'playground_244.jpg'
185.3092 	EXP 	image_right: image = 'playground_60.jpg'
185.3092 	EXP 	text_6: text = 'choose the image you have previously seen'
185.3092 	EXP 	image_left: autoDraw = True
185.3092 	EXP 	image_right: autoDraw = True
185.3092 	EXP 	text_6: autoDraw = True
188.6885 	EXP 	New trial (rep=0, index=24): OrderedDict([('target', 'golf_course_217.jpg'), ('selected_dist', 'golf_course_262.jpg'), ('distractor_level', 1), ('image1', 'golf_course_262.jpg'), ('image2', 'golf_course_217.jpg'), ('correct', 'right'), ('category', 'golf'), ('background_0', 'highway_413.jpg'), ('background_1', 'playground_64.jpg'), ('background_2', 'mountain_202.jpg'), ('background_3', 'badlands_54.jpg'), ('background_4', 'golf_course_217.jpg'), ('background_5', 'bridge_1.jpg'), ('target_index', 4)])
188.7427 	DATA 	Keypress: right
188.7461 	EXP 	image_left: autoDraw = False
188.7461 	EXP 	image_right: autoDraw = False
188.7461 	EXP 	text_6: autoDraw = False
188.7461 	EXP 	image_0: image = 'highway_413.jpg'
188.7461 	EXP 	image_1: image = 'playground_64.jpg'
188.7461 	EXP 	image_2: image = 'mountain_202.jpg'
188.7461 	EXP 	image_3: image = 'badlands_54.jpg'
188.7461 	EXP 	image_4: image = 'golf_course_217.jpg'
188.7461 	EXP 	image_5: image = 'bridge_1.jpg'
188.7461 	EXP 	blank_screen: text = ''
188.7461 	EXP 	fixation_encoding: text = '+'
188.7461 	EXP 	fixation_encoding: autoDraw = True
189.2298 	EXP 	image_0: autoDraw = True
189.2326 	EXP 	fixation_encoding: autoDraw = False
189.4698 	EXP 	image_0: autoDraw = False
189.4698 	EXP 	image_1: autoDraw = True
189.7111 	EXP 	image_1: autoDraw = False
189.7165 	EXP 	image_2: autoDraw = True
189.9614 	EXP 	image_2: autoDraw = False
189.9671 	EXP 	image_3: autoDraw = True
190.2199 	EXP 	image_3: autoDraw = False
190.2199 	EXP 	image_4: autoDraw = True
190.4584 	EXP 	image_4: autoDraw = False
190.4757 	EXP 	image_5: autoDraw = True
190.7173 	EXP 	image_5: autoDraw = False
190.7173 	EXP 	blank_screen: autoDraw = True
191.7185 	EXP 	image_0: autoDraw = False
191.7185 	EXP 	image_1: autoDraw = False
191.7185 	EXP 	image_2: autoDraw = False
191.7185 	EXP 	image_3: autoDraw = False
191.7185 	EXP 	image_4: autoDraw = False
191.7185 	EXP 	image_5: autoDraw = False
191.7185 	EXP 	blank_screen: autoDraw = False
191.7185 	EXP 	fixation_encoding: autoDraw = False
191.7185 	EXP 	image_left: image = 'golf_course_262.jpg'
191.7185 	EXP 	image_right: image = 'golf_course_217.jpg'
191.7185 	EXP 	text_6: text = 'choose the image you have previously seen'
191.7185 	EXP 	image_left: autoDraw = True
191.7185 	EXP 	image_right: autoDraw = True
191.7185 	EXP 	text_6: autoDraw = True
193.2703 	EXP 	New trial (rep=0, index=25): OrderedDict([('target', 'playground_240.jpg'), ('selected_dist', 'playground_2.jpg'), ('distractor_level', 0), ('image1', 'playground_240.jpg'), ('image2', 'playground_2.jpg'), ('correct', 'left'), ('category', 'playground'), ('background_0', 'mountain_306.jpg'), ('background_1', 'playground_240.jpg'), ('background_2', 'badlands_164.jpg'), ('background_3', 'bridge_212.jpg'), ('background_4', 'golf_course_196.jpg'), ('background_5', 'highway_15.jpg'), ('target_index', 1)])
193.3270 	DATA 	Keypress: right
193.3304 	EXP 	image_left: autoDraw = False
193.3304 	EXP 	image_right: autoDraw = False
193.3304 	EXP 	text_6: autoDraw = False
193.3304 	EXP 	image_0: image = 'mountain_306.jpg'
193.3304 	EXP 	image_1: image = 'playground_240.jpg'
193.3304 	EXP 	image_2: image = 'badlands_164.jpg'
193.3304 	EXP 	image_3: image = 'bridge_212.jpg'
193.3304 	EXP 	image_4: image = 'golf_course_196.jpg'
193.3304 	EXP 	image_5: image = 'highway_15.jpg'
193.3304 	EXP 	blank_screen: text = ''
193.3304 	EXP 	fixation_encoding: text = '+'
193.3304 	EXP 	fixation_encoding: autoDraw = True
193.8099 	EXP 	image_0: autoDraw = True
193.8271 	EXP 	fixation_encoding: autoDraw = False
194.0608 	EXP 	image_0: autoDraw = False
194.0608 	EXP 	image_1: autoDraw = True
194.3025 	EXP 	image_1: autoDraw = False
194.3025 	EXP 	image_2: autoDraw = True
194.5405 	EXP 	image_2: autoDraw = False
194.5580 	EXP 	image_3: autoDraw = True
194.8065 	EXP 	image_3: autoDraw = False
194.8124 	EXP 	image_4: autoDraw = True
195.0609 	EXP 	image_4: autoDraw = False
195.0609 	EXP 	image_5: autoDraw = True
195.3115 	EXP 	image_5: autoDraw = False
195.3115 	EXP 	blank_screen: autoDraw = True
196.3128 	EXP 	image_0: autoDraw = False
196.3128 	EXP 	image_1: autoDraw = False
196.3128 	EXP 	image_2: autoDraw = False
196.3128 	EXP 	image_3: autoDraw = False
196.3128 	EXP 	image_4: autoDraw = False
196.3128 	EXP 	image_5: autoDraw = False
196.3128 	EXP 	blank_screen: autoDraw = False
196.3128 	EXP 	fixation_encoding: autoDraw = False
196.3128 	EXP 	image_left: image = 'playground_240.jpg'
196.3128 	EXP 	image_right: image = 'playground_2.jpg'
196.3128 	EXP 	text_6: text = 'choose the image you have previously seen'
196.3128 	EXP 	image_left: autoDraw = True
196.3128 	EXP 	image_right: autoDraw = True
196.3128 	EXP 	text_6: autoDraw = True
197.5766 	EXP 	New trial (rep=0, index=26): OrderedDict([('target', 'bridge_202.jpg'), ('selected_dist', 'bridge_38.jpg'), ('distractor_level', 1), ('image1', 'bridge_38.jpg'), ('image2', 'bridge_202.jpg'), ('correct', 'right'), ('category', 'bridge'), ('background_0', 'badlands_20.jpg'), ('background_1', 'bridge_202.jpg'), ('background_2', 'golf_course_164.jpg'), ('background_3', 'highway_247.jpg'), ('background_4', 'mountain_187.jpg'), ('background_5', 'playground_184.jpg'), ('target_index', 1)])
197.6314 	DATA 	Keypress: left
197.6348 	EXP 	image_left: autoDraw = False
197.6348 	EXP 	image_right: autoDraw = False
197.6348 	EXP 	text_6: autoDraw = False
197.6348 	EXP 	image_0: image = 'badlands_20.jpg'
197.6348 	EXP 	image_1: image = 'bridge_202.jpg'
197.6348 	EXP 	image_2: image = 'golf_course_164.jpg'
197.6348 	EXP 	image_3: image = 'highway_247.jpg'
197.6348 	EXP 	image_4: image = 'mountain_187.jpg'
197.6348 	EXP 	image_5: image = 'playground_184.jpg'
197.6348 	EXP 	blank_screen: text = ''
197.6348 	EXP 	fixation_encoding: text = '+'
197.6348 	EXP 	fixation_encoding: autoDraw = True
198.1041 	EXP 	image_0: autoDraw = True
198.1341 	EXP 	fixation_encoding: autoDraw = False
198.3519 	EXP 	image_0: autoDraw = False
198.3590 	EXP 	image_1: autoDraw = True
198.6074 	EXP 	image_1: autoDraw = False
198.6074 	EXP 	image_2: autoDraw = True
198.8459 	EXP 	image_2: autoDraw = False
198.8652 	EXP 	image_3: autoDraw = True
199.1130 	EXP 	image_3: autoDraw = False
199.1323 	EXP 	image_4: autoDraw = True
199.3545 	EXP 	image_5: autoDraw = True
199.3722 	EXP 	image_4: autoDraw = False
199.6023 	EXP 	image_5: autoDraw = False
199.6088 	EXP 	blank_screen: autoDraw = True
200.6162 	EXP 	image_0: autoDraw = False
200.6162 	EXP 	image_1: autoDraw = False
200.6162 	EXP 	image_2: autoDraw = False
200.6162 	EXP 	image_3: autoDraw = False
200.6162 	EXP 	image_4: autoDraw = False
200.6162 	EXP 	image_5: autoDraw = False
200.6162 	EXP 	blank_screen: autoDraw = False
200.6162 	EXP 	fixation_encoding: autoDraw = False
200.6162 	EXP 	image_left: image = 'bridge_38.jpg'
200.6162 	EXP 	image_right: image = 'bridge_202.jpg'
200.6162 	EXP 	text_6: text = 'choose the image you have previously seen'
200.6162 	EXP 	image_left: autoDraw = True
200.6162 	EXP 	image_right: autoDraw = True
200.6162 	EXP 	text_6: autoDraw = True
202.7600 	EXP 	New trial (rep=0, index=27): OrderedDict([('target', 'golf_course_331.jpg'), ('selected_dist', 'golf_course_26.jpg'), ('distractor_level', 1), ('image1', 'golf_course_26.jpg'), ('image2', 'golf_course_331.jpg'), ('correct', 'right'), ('category', 'golf'), ('background_0', 'playground_103.jpg'), ('background_1', 'bridge_197.jpg'), ('background_2', 'badlands_60.jpg'), ('background_3', 'golf_course_331.jpg'), ('background_4', 'highway_28.jpg'), ('background_5', 'mountain_226.jpg'), ('target_index', 3)])
202.8111 	DATA 	Keypress: left
202.8142 	EXP 	image_left: autoDraw = False
202.8142 	EXP 	image_right: autoDraw = False
202.8142 	EXP 	text_6: autoDraw = False
202.8142 	EXP 	image_0: image = 'playground_103.jpg'
202.8142 	EXP 	image_1: image = 'bridge_197.jpg'
202.8142 	EXP 	image_2: image = 'badlands_60.jpg'
202.8142 	EXP 	image_3: image = 'golf_course_331.jpg'
202.8142 	EXP 	image_4: image = 'highway_28.jpg'
202.8142 	EXP 	image_5: image = 'mountain_226.jpg'
202.8142 	EXP 	blank_screen: text = ''
202.8142 	EXP 	fixation_encoding: text = '+'
202.8142 	EXP 	fixation_encoding: autoDraw = True
203.2890 	EXP 	image_0: autoDraw = True
203.3064 	EXP 	fixation_encoding: autoDraw = False
203.5449 	EXP 	image_0: autoDraw = False
203.5449 	EXP 	image_1: autoDraw = True
203.7950 	EXP 	image_1: autoDraw = False
203.7950 	EXP 	image_2: autoDraw = True
204.0448 	EXP 	image_2: autoDraw = False
204.0448 	EXP 	image_3: autoDraw = True
204.2952 	EXP 	image_3: autoDraw = False
204.2952 	EXP 	image_4: autoDraw = True
204.5327 	EXP 	image_5: autoDraw = True
204.5379 	EXP 	image_4: autoDraw = False
204.7707 	EXP 	image_5: autoDraw = False
204.7908 	EXP 	blank_screen: autoDraw = True
205.7962 	EXP 	image_0: autoDraw = False
205.7962 	EXP 	image_1: autoDraw = False
205.7962 	EXP 	image_2: autoDraw = False
205.7962 	EXP 	image_3: autoDraw = False
205.7962 	EXP 	image_4: autoDraw = False
205.7962 	EXP 	image_5: autoDraw = False
205.7962 	EXP 	blank_screen: autoDraw = False
205.7962 	EXP 	fixation_encoding: autoDraw = False
205.7962 	EXP 	image_left: image = 'golf_course_26.jpg'
205.7962 	EXP 	image_right: image = 'golf_course_331.jpg'
205.7962 	EXP 	text_6: text = 'choose the image you have previously seen'
205.7962 	EXP 	image_left: autoDraw = True
205.7962 	EXP 	image_right: autoDraw = True
205.7962 	EXP 	text_6: autoDraw = True
208.9935 	EXP 	New trial (rep=0, index=28): OrderedDict([('target', 'badlands_70.jpg'), ('selected_dist', 'badlands_119.jpg'), ('distractor_level', 1), ('image1', 'badlands_70.jpg'), ('image2', 'badlands_119.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'bridge_126.jpg'), ('background_1', 'badlands_70.jpg'), ('background_2', 'golf_course_338.jpg'), ('background_3', 'playground_36.jpg'), ('background_4', 'mountain_87.jpg'), ('background_5', 'highway_42.jpg'), ('target_index', 1)])
209.0520 	DATA 	Keypress: left
209.0554 	EXP 	image_left: autoDraw = False
209.0554 	EXP 	image_right: autoDraw = False
209.0554 	EXP 	text_6: autoDraw = False
209.0554 	EXP 	image_0: image = 'bridge_126.jpg'
209.0554 	EXP 	image_1: image = 'badlands_70.jpg'
209.0554 	EXP 	image_2: image = 'golf_course_338.jpg'
209.0554 	EXP 	image_3: image = 'playground_36.jpg'
209.0554 	EXP 	image_4: image = 'mountain_87.jpg'
209.0554 	EXP 	image_5: image = 'highway_42.jpg'
209.0554 	EXP 	blank_screen: text = ''
209.0554 	EXP 	fixation_encoding: text = '+'
209.0554 	EXP 	fixation_encoding: autoDraw = True
209.5375 	EXP 	image_0: autoDraw = True
209.5546 	EXP 	fixation_encoding: autoDraw = False
209.7794 	EXP 	image_0: autoDraw = False
209.7794 	EXP 	image_1: autoDraw = True
210.0277 	EXP 	image_1: autoDraw = False
210.0407 	EXP 	image_2: autoDraw = True
210.2897 	EXP 	image_2: autoDraw = False
210.2897 	EXP 	image_3: autoDraw = True
210.5388 	EXP 	image_3: autoDraw = False
210.5388 	EXP 	image_4: autoDraw = True
210.7854 	EXP 	image_4: autoDraw = False
210.7854 	EXP 	image_5: autoDraw = True
211.0299 	EXP 	image_5: autoDraw = False
211.0299 	EXP 	blank_screen: autoDraw = True
212.0313 	EXP 	image_0: autoDraw = False
212.0313 	EXP 	image_1: autoDraw = False
212.0313 	EXP 	image_2: autoDraw = False
212.0313 	EXP 	image_3: autoDraw = False
212.0313 	EXP 	image_4: autoDraw = False
212.0313 	EXP 	image_5: autoDraw = False
212.0313 	EXP 	blank_screen: autoDraw = False
212.0313 	EXP 	fixation_encoding: autoDraw = False
212.0313 	EXP 	image_left: image = 'badlands_70.jpg'
212.0313 	EXP 	image_right: image = 'badlands_119.jpg'
212.0313 	EXP 	text_6: text = 'choose the image you have previously seen'
212.0313 	EXP 	image_left: autoDraw = True
212.0313 	EXP 	image_right: autoDraw = True
212.0313 	EXP 	text_6: autoDraw = True
214.9589 	EXP 	New trial (rep=0, index=29): OrderedDict([('target', 'highway_156.jpg'), ('selected_dist', 'highway_160.jpg'), ('distractor_level', 0), ('image1', 'highway_160.jpg'), ('image2', 'highway_156.jpg'), ('correct', 'right'), ('category', 'highway'), ('background_0', 'badlands_85.jpg'), ('background_1', 'mountain_146.jpg'), ('background_2', 'golf_course_199.jpg'), ('background_3', 'playground_258.jpg'), ('background_4', 'highway_156.jpg'), ('background_5', 'bridge_179.jpg'), ('target_index', 4)])
215.0166 	DATA 	Keypress: left
215.0201 	EXP 	image_left: autoDraw = False
215.0201 	EXP 	image_right: autoDraw = False
215.0201 	EXP 	text_6: autoDraw = False
215.0201 	EXP 	image_0: image = 'badlands_85.jpg'
215.0201 	EXP 	image_1: image = 'mountain_146.jpg'
215.0201 	EXP 	image_2: image = 'golf_course_199.jpg'
215.0201 	EXP 	image_3: image = 'playground_258.jpg'
215.0201 	EXP 	image_4: image = 'highway_156.jpg'
215.0201 	EXP 	image_5: image = 'bridge_179.jpg'
215.0201 	EXP 	blank_screen: text = ''
215.0201 	EXP 	fixation_encoding: text = '+'
215.0201 	EXP 	fixation_encoding: autoDraw = True
215.5002 	EXP 	image_0: autoDraw = True
215.5161 	EXP 	fixation_encoding: autoDraw = False
215.7516 	EXP 	image_0: autoDraw = False
215.7516 	EXP 	image_1: autoDraw = True
215.9919 	EXP 	image_1: autoDraw = False
215.9919 	EXP 	image_2: autoDraw = True
216.2423 	EXP 	image_2: autoDraw = False
216.2476 	EXP 	image_3: autoDraw = True
216.4925 	EXP 	image_3: autoDraw = False
216.4925 	EXP 	image_4: autoDraw = True
216.7348 	EXP 	image_4: autoDraw = False
216.7579 	EXP 	image_5: autoDraw = True
217.0030 	EXP 	image_5: autoDraw = False
217.0030 	EXP 	blank_screen: autoDraw = True
217.9896 	EXP 	image_0: autoDraw = False
217.9896 	EXP 	image_1: autoDraw = False
217.9896 	EXP 	image_2: autoDraw = False
217.9896 	EXP 	image_3: autoDraw = False
217.9896 	EXP 	image_4: autoDraw = False
217.9896 	EXP 	image_5: autoDraw = False
217.9896 	EXP 	blank_screen: autoDraw = False
217.9896 	EXP 	fixation_encoding: autoDraw = False
217.9896 	EXP 	image_left: image = 'highway_160.jpg'
217.9896 	EXP 	image_right: image = 'highway_156.jpg'
217.9896 	EXP 	text_6: text = 'choose the image you have previously seen'
217.9896 	EXP 	image_left: autoDraw = True
217.9896 	EXP 	image_right: autoDraw = True
217.9896 	EXP 	text_6: autoDraw = True
219.3229 	EXP 	New trial (rep=0, index=30): OrderedDict([('target', 'golf_course_309.jpg'), ('selected_dist', 'golf_course_16.jpg'), ('distractor_level', 0), ('image1', 'golf_course_309.jpg'), ('image2', 'golf_course_16.jpg'), ('correct', 'left'), ('category', 'golf'), ('background_0', 'mountain_33.jpg'), ('background_1', 'highway_365.jpg'), ('background_2', 'playground_83.jpg'), ('background_3', 'golf_course_309.jpg'), ('background_4', 'bridge_254.jpg'), ('background_5', 'badlands_122.jpg'), ('target_index', 3)])
219.3784 	DATA 	Keypress: right
219.3814 	EXP 	image_left: autoDraw = False
219.3814 	EXP 	image_right: autoDraw = False
219.3814 	EXP 	text_6: autoDraw = False
219.3814 	EXP 	image_0: image = 'mountain_33.jpg'
219.3814 	EXP 	image_1: image = 'highway_365.jpg'
219.3814 	EXP 	image_2: image = 'playground_83.jpg'
219.3814 	EXP 	image_3: image = 'golf_course_309.jpg'
219.3814 	EXP 	image_4: image = 'bridge_254.jpg'
219.3814 	EXP 	image_5: image = 'badlands_122.jpg'
219.3814 	EXP 	blank_screen: text = ''
219.3814 	EXP 	fixation_encoding: text = '+'
219.3814 	EXP 	fixation_encoding: autoDraw = True
219.8621 	EXP 	image_0: autoDraw = True
219.8706 	EXP 	fixation_encoding: autoDraw = False
220.1065 	EXP 	image_0: autoDraw = False
220.1065 	EXP 	image_1: autoDraw = True
220.3462 	EXP 	image_1: autoDraw = False
220.3674 	EXP 	image_2: autoDraw = True
220.6081 	EXP 	image_2: autoDraw = False
220.6081 	EXP 	image_3: autoDraw = True
220.8493 	EXP 	image_3: autoDraw = False
220.8543 	EXP 	image_4: autoDraw = True
221.0914 	EXP 	image_4: autoDraw = False
221.1152 	EXP 	image_5: autoDraw = True
221.3643 	EXP 	image_5: autoDraw = False
221.3643 	EXP 	blank_screen: autoDraw = True
222.3565 	EXP 	image_0: autoDraw = False
222.3565 	EXP 	image_1: autoDraw = False
222.3565 	EXP 	image_2: autoDraw = False
222.3565 	EXP 	image_3: autoDraw = False
222.3565 	EXP 	image_4: autoDraw = False
222.3565 	EXP 	image_5: autoDraw = False
222.3565 	EXP 	blank_screen: autoDraw = False
222.3565 	EXP 	fixation_encoding: autoDraw = False
222.3565 	EXP 	image_left: image = 'golf_course_309.jpg'
222.3565 	EXP 	image_right: image = 'golf_course_16.jpg'
222.3565 	EXP 	text_6: text = 'choose the image you have previously seen'
222.3565 	EXP 	image_left: autoDraw = True
222.3565 	EXP 	image_right: autoDraw = True
222.3565 	EXP 	text_6: autoDraw = True
224.1483 	EXP 	New trial (rep=0, index=31): OrderedDict([('target', 'bridge_250.jpg'), ('selected_dist', 'bridge_134.jpg'), ('distractor_level', 0), ('image1', 'bridge_250.jpg'), ('image2', 'bridge_134.jpg'), ('correct', 'left'), ('category', 'bridge'), ('background_0', 'mountain_34.jpg'), ('background_1', 'golf_course_221.jpg'), ('background_2', 'playground_233.jpg'), ('background_3', 'highway_404.jpg'), ('background_4', 'bridge_250.jpg'), ('background_5', 'badlands_16.jpg'), ('target_index', 4)])
224.2042 	DATA 	Keypress: left
224.2076 	EXP 	image_left: autoDraw = False
224.2076 	EXP 	image_right: autoDraw = False
224.2076 	EXP 	text_6: autoDraw = False
224.2076 	EXP 	image_0: image = 'mountain_34.jpg'
224.2076 	EXP 	image_1: image = 'golf_course_221.jpg'
224.2076 	EXP 	image_2: image = 'playground_233.jpg'
224.2076 	EXP 	image_3: image = 'highway_404.jpg'
224.2076 	EXP 	image_4: image = 'bridge_250.jpg'
224.2076 	EXP 	image_5: image = 'badlands_16.jpg'
224.2076 	EXP 	blank_screen: text = ''
224.2076 	EXP 	fixation_encoding: text = '+'
224.2076 	EXP 	fixation_encoding: autoDraw = True
224.6846 	EXP 	image_0: autoDraw = True
224.7061 	EXP 	fixation_encoding: autoDraw = False
224.9230 	EXP 	image_0: autoDraw = False
224.9294 	EXP 	image_1: autoDraw = True
225.1736 	EXP 	image_1: autoDraw = False
225.1798 	EXP 	image_2: autoDraw = True
225.4271 	EXP 	image_2: autoDraw = False
225.4334 	EXP 	image_3: autoDraw = True
225.6744 	EXP 	image_3: autoDraw = False
225.6797 	EXP 	image_4: autoDraw = True
225.9264 	EXP 	image_4: autoDraw = False
225.9291 	EXP 	image_5: autoDraw = True
226.1719 	EXP 	image_5: autoDraw = False
