0.7193 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
143.5094 	DATA 	Keypress: right
143.5129 	EXP 	image_left: autoDraw = False
143.5129 	EXP 	image_right: autoDraw = False
143.5129 	EXP 	text_6: autoDraw = False
143.5129 	EXP 	image_0: image = 'bridge_224.jpg'
143.5129 	EXP 	image_1: image = 'highway_295.jpg'
143.5129 	EXP 	image_2: image = 'golf_course_308.jpg'
143.5129 	EXP 	image_3: image = 'playground_131.jpg'
143.5129 	EXP 	image_4: image = 'mountain_43.jpg'
143.5129 	EXP 	image_5: image = 'badlands_30.jpg'
143.5129 	EXP 	blank_screen: text = ''
143.5129 	EXP 	fixation_encoding: text = '+'
143.5129 	EXP 	fixation_encoding: autoDraw = True
143.9873 	EXP 	image_0: autoDraw = True
144.0080 	EXP 	fixation_encoding: autoDraw = False
144.2374 	EXP 	image_0: autoDraw = False
144.2374 	EXP 	image_1: autoDraw = True
144.4750 	EXP 	image_1: autoDraw = False
144.4945 	EXP 	image_2: autoDraw = True
144.7339 	EXP 	image_2: autoDraw = False
144.7339 	EXP 	image_3: autoDraw = True
144.9752 	EXP 	image_3: autoDraw = False
144.9965 	EXP 	image_4: autoDraw = True
145.2361 	EXP 	image_4: autoDraw = False
145.2361 	EXP 	image_5: autoDraw = True
145.4872 	EXP 	image_5: autoDraw = False
145.4872 	EXP 	blank_screen: autoDraw = True
146.4927 	EXP 	image_0: autoDraw = False
146.4927 	EXP 	image_1: autoDraw = False
146.4927 	EXP 	image_2: autoDraw = False
146.4927 	EXP 	image_3: autoDraw = False
146.4927 	EXP 	image_4: autoDraw = False
146.4927 	EXP 	image_5: autoDraw = False
146.4927 	EXP 	blank_screen: autoDraw = False
146.4927 	EXP 	fixation_encoding: autoDraw = False
146.4927 	EXP 	image_left: image = 'playground_131.jpg'
146.4927 	EXP 	image_right: image = 'playground_43.jpg'
146.4927 	EXP 	text_6: text = 'choose the image you have previously seen'
146.4927 	EXP 	image_left: autoDraw = True
146.4927 	EXP 	image_right: autoDraw = True
146.4927 	EXP 	text_6: autoDraw = True
147.6590 	EXP 	New trial (rep=0, index=15): OrderedDict([('target', 'bridge_256.jpg'), ('selected_dist', 'bridge_54.jpg'), ('distractor_level', 0), ('image1', 'bridge_54.jpg'), ('image2', 'bridge_256.jpg'), ('correct', 'right'), ('category', 'bridge'), ('background_0', 'playground_30.jpg'), ('background_1', 'mountain_76.jpg'), ('background_2', 'highway_269.jpg'), ('background_3', 'bridge_256.jpg'), ('background_4', 'golf_course_138.jpg'), ('background_5', 'badlands_106.jpg'), ('target_index', 3)])
147.7136 	DATA 	Keypress: left
147.7170 	EXP 	image_left: autoDraw = False
147.7170 	EXP 	image_right: autoDraw = False
147.7170 	EXP 	text_6: autoDraw = False
147.7170 	EXP 	image_0: image = 'playground_30.jpg'
147.7170 	EXP 	image_1: image = 'mountain_76.jpg'
147.7170 	EXP 	image_2: image = 'highway_269.jpg'
147.7170 	EXP 	image_3: image = 'bridge_256.jpg'
147.7170 	EXP 	image_4: image = 'golf_course_138.jpg'
147.7170 	EXP 	image_5: image = 'badlands_106.jpg'
147.7170 	EXP 	blank_screen: text = ''
147.7170 	EXP 	fixation_encoding: text = '+'
147.7170 	EXP 	fixation_encoding: autoDraw = True
148.1880 	EXP 	image_0: autoDraw = True
148.2077 	EXP 	fixation_encoding: autoDraw = False
148.4309 	EXP 	image_0: autoDraw = False
148.4447 	EXP 	image_1: autoDraw = True
148.6865 	EXP 	image_1: autoDraw = False
148.6865 	EXP 	image_2: autoDraw = True
148.9360 	EXP 	image_2: autoDraw = False
148.9417 	EXP 	image_3: autoDraw = True
149.1827 	EXP 	image_3: autoDraw = False
149.1885 	EXP 	image_4: autoDraw = True
149.4346 	EXP 	image_4: autoDraw = False
149.4398 	EXP 	image_5: autoDraw = True
149.6786 	EXP 	image_5: autoDraw = False
149.7015 	EXP 	blank_screen: autoDraw = True
150.6916 	EXP 	image_0: autoDraw = False
150.6916 	EXP 	image_1: autoDraw = False
150.6916 	EXP 	image_2: autoDraw = False
150.6916 	EXP 	image_3: autoDraw = False
150.6916 	EXP 	image_4: autoDraw = False
150.6916 	EXP 	image_5: autoDraw = False
150.6916 	EXP 	blank_screen: autoDraw = False
150.6916 	EXP 	fixation_encoding: autoDraw = False
150.6916 	EXP 	image_left: image = 'bridge_54.jpg'
150.6916 	EXP 	image_right: image = 'bridge_256.jpg'
150.6916 	EXP 	text_6: text = 'choose the image you have previously seen'
150.6916 	EXP 	image_left: autoDraw = True
150.6916 	EXP 	image_right: autoDraw = True
150.6916 	EXP 	text_6: autoDraw = True
152.2969 	EXP 	New trial (rep=0, index=16): OrderedDict([('target', 'badlands_52.jpg'), ('selected_dist', 'badlands_94.jpg'), ('distractor_level', 0), ('image1', 'badlands_52.jpg'), ('image2', 'badlands_94.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'badlands_52.jpg'), ('background_1', 'playground_176.jpg'), ('background_2', 'highway_28.jpg'), ('background_3', 'golf_course_212.jpg'), ('background_4', 'bridge_106.jpg'), ('background_5', 'mountain_38.jpg'), ('target_index', 0)])
152.3576 	DATA 	Keypress: right
152.3610 	EXP 	image_left: autoDraw = False
152.3610 	EXP 	image_right: autoDraw = False
152.3610 	EXP 	text_6: autoDraw = False
152.3610 	EXP 	image_0: image = 'badlands_52.jpg'
152.3610 	EXP 	image_1: image = 'playground_176.jpg'
152.3610 	EXP 	image_2: image = 'highway_28.jpg'
152.3610 	EXP 	image_3: image = 'golf_course_212.jpg'
152.3610 	EXP 	image_4: image = 'bridge_106.jpg'
152.3610 	EXP 	image_5: image = 'mountain_38.jpg'
152.3610 	EXP 	blank_screen: text = ''
152.3610 	EXP 	fixation_encoding: text = '+'
152.3610 	EXP 	fixation_encoding: autoDraw = True
152.8470 	EXP 	image_0: autoDraw = True
152.8597 	EXP 	fixation_encoding: autoDraw = False
153.0911 	EXP 	image_0: autoDraw = False
153.0911 	EXP 	image_1: autoDraw = True
153.3296 	EXP 	image_1: autoDraw = False
153.3489 	EXP 	image_2: autoDraw = True
153.5945 	EXP 	image_2: autoDraw = False
153.5945 	EXP 	image_3: autoDraw = True
153.8407 	EXP 	image_3: autoDraw = False
153.8407 	EXP 	image_4: autoDraw = True
154.0793 	EXP 	image_4: autoDraw = False
154.0983 	EXP 	image_5: autoDraw = True
154.3384 	EXP 	image_5: autoDraw = False
154.3384 	EXP 	blank_screen: autoDraw = True
155.3431 	EXP 	image_0: autoDraw = False
155.3431 	EXP 	image_1: autoDraw = False
155.3431 	EXP 	image_2: autoDraw = False
155.3431 	EXP 	image_3: autoDraw = False
155.3431 	EXP 	image_4: autoDraw = False
155.3431 	EXP 	image_5: autoDraw = False
155.3431 	EXP 	blank_screen: autoDraw = False
155.3431 	EXP 	fixation_encoding: autoDraw = False
155.3431 	EXP 	image_left: image = 'badlands_52.jpg'
155.3431 	EXP 	image_right: image = 'badlands_94.jpg'
155.3431 	EXP 	text_6: text = 'choose the image you have previously seen'
155.3431 	EXP 	image_left: autoDraw = True
155.3431 	EXP 	image_right: autoDraw = True
155.3431 	EXP 	text_6: autoDraw = True
159.2797 	EXP 	New trial (rep=0, index=17): OrderedDict([('target', 'badlands_23.jpg'), ('selected_dist', 'badlands_114.jpg'), ('distractor_level', 0), ('image1', 'badlands_23.jpg'), ('image2', 'badlands_114.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'mountain_120.jpg'), ('background_1', 'bridge_190.jpg'), ('background_2', 'playground_204.jpg'), ('background_3', 'badlands_23.jpg'), ('background_4', 'golf_course_133.jpg'), ('background_5', 'highway_29.jpg'), ('target_index', 3)])
159.3401 	DATA 	Keypress: left
159.3433 	EXP 	image_left: autoDraw = False
159.3433 	EXP 	image_right: autoDraw = False
159.3433 	EXP 	text_6: autoDraw = False
159.3433 	EXP 	image_0: image = 'mountain_120.jpg'
159.3433 	EXP 	image_1: image = 'bridge_190.jpg'
159.3433 	EXP 	image_2: image = 'playground_204.jpg'
159.3433 	EXP 	image_3: image = 'badlands_23.jpg'
159.3433 	EXP 	image_4: image = 'golf_course_133.jpg'
159.3433 	EXP 	image_5: image = 'highway_29.jpg'
159.3433 	EXP 	blank_screen: text = ''
159.3433 	EXP 	fixation_encoding: text = '+'
159.3433 	EXP 	fixation_encoding: autoDraw = True
159.8245 	EXP 	image_0: autoDraw = True
159.8411 	EXP 	fixation_encoding: autoDraw = False
160.0648 	EXP 	image_0: autoDraw = False
160.0783 	EXP 	image_1: autoDraw = True
160.3146 	EXP 	image_1: autoDraw = False
160.3306 	EXP 	image_2: autoDraw = True
160.5766 	EXP 	image_2: autoDraw = False
160.5766 	EXP 	image_3: autoDraw = True
160.8144 	EXP 	image_3: autoDraw = False
160.8281 	EXP 	image_4: autoDraw = True
161.0753 	EXP 	image_4: autoDraw = False
161.0753 	EXP 	image_5: autoDraw = True
161.3125 	EXP 	image_5: autoDraw = False
161.3339 	EXP 	blank_screen: autoDraw = True
162.3261 	EXP 	image_0: autoDraw = False
162.3261 	EXP 	image_1: autoDraw = False
162.3261 	EXP 	image_2: autoDraw = False
162.3261 	EXP 	image_3: autoDraw = False
162.3261 	EXP 	image_4: autoDraw = False
162.3261 	EXP 	image_5: autoDraw = False
162.3261 	EXP 	blank_screen: autoDraw = False
162.3261 	EXP 	fixation_encoding: autoDraw = False
162.3261 	EXP 	image_left: image = 'badlands_23.jpg'
162.3261 	EXP 	image_right: image = 'badlands_114.jpg'
162.3261 	EXP 	text_6: text = 'choose the image you have previously seen'
162.3261 	EXP 	image_left: autoDraw = True
162.3261 	EXP 	image_right: autoDraw = True
162.3261 	EXP 	text_6: autoDraw = True
166.9731 	EXP 	New trial (rep=0, index=18): OrderedDict([('target', 'mountain_101.jpg'), ('selected_dist', 'mountain_171.jpg'), ('distractor_level', 0), ('image1', 'mountain_101.jpg'), ('image2', 'mountain_171.jpg'), ('correct', 'left'), ('category', 'mountain'), ('background_0', 'bridge_266.jpg'), ('background_1', 'highway_305.jpg'), ('background_2', 'playground_26.jpg'), ('background_3', 'golf_course_196.jpg'), ('background_4', 'mountain_101.jpg'), ('background_5', 'badlands_104.jpg'), ('target_index', 4)])
167.0300 	DATA 	Keypress: right
167.0333 	EXP 	image_left: autoDraw = False
167.0333 	EXP 	image_right: autoDraw = False
167.0333 	EXP 	text_6: autoDraw = False
167.0333 	EXP 	image_0: image = 'bridge_266.jpg'
167.0333 	EXP 	image_1: image = 'highway_305.jpg'
167.0333 	EXP 	image_2: image = 'playground_26.jpg'
167.0333 	EXP 	image_3: image = 'golf_course_196.jpg'
167.0333 	EXP 	image_4: image = 'mountain_101.jpg'
167.0333 	EXP 	image_5: image = 'badlands_104.jpg'
167.0333 	EXP 	blank_screen: text = ''
167.0333 	EXP 	fixation_encoding: text = '+'
167.0333 	EXP 	fixation_encoding: autoDraw = True
167.5129 	EXP 	image_0: autoDraw = True
167.5292 	EXP 	fixation_encoding: autoDraw = False
167.7607 	EXP 	image_0: autoDraw = False
167.7661 	EXP 	image_1: autoDraw = True
168.0149 	EXP 	image_1: autoDraw = False
168.0149 	EXP 	image_2: autoDraw = True
168.2542 	EXP 	image_2: autoDraw = False
168.2675 	EXP 	image_3: autoDraw = True
168.5078 	EXP 	image_3: autoDraw = False
168.5078 	EXP 	image_4: autoDraw = True
168.7460 	EXP 	image_4: autoDraw = False
168.7649 	EXP 	image_5: autoDraw = True
169.0082 	EXP 	image_5: autoDraw = False
169.0082 	EXP 	blank_screen: autoDraw = True
170.0051 	EXP 	image_0: autoDraw = False
170.0051 	EXP 	image_1: autoDraw = False
170.0051 	EXP 	image_2: autoDraw = False
170.0051 	EXP 	image_3: autoDraw = False
170.0051 	EXP 	image_4: autoDraw = False
170.0051 	EXP 	image_5: autoDraw = False
170.0051 	EXP 	blank_screen: autoDraw = False
170.0051 	EXP 	fixation_encoding: autoDraw = False
170.0051 	EXP 	image_left: image = 'mountain_101.jpg'
170.0051 	EXP 	image_right: image = 'mountain_171.jpg'
170.0051 	EXP 	text_6: text = 'choose the image you have previously seen'
170.0051 	EXP 	image_left: autoDraw = True
170.0051 	EXP 	image_right: autoDraw = True
170.0051 	EXP 	text_6: autoDraw = True
171.5564 	EXP 	New trial (rep=0, index=19): OrderedDict([('target', 'badlands_221.jpg'), ('selected_dist', 'badlands_207.jpg'), ('distractor_level', 1), ('image1', 'badlands_207.jpg'), ('image2', 'badlands_221.jpg'), ('correct', 'right'), ('category', 'badlands'), ('background_0', 'highway_78.jpg'), ('background_1', 'mountain_22.jpg'), ('background_2', 'playground_249.jpg'), ('background_3', 'badlands_221.jpg'), ('background_4', 'bridge_158.jpg'), ('background_5', 'golf_course_218.jpg'), ('target_index', 3)])
171.6138 	DATA 	Keypress: left
171.6170 	EXP 	image_left: autoDraw = False
171.6170 	EXP 	image_right: autoDraw = False
171.6170 	EXP 	text_6: autoDraw = False
171.6170 	EXP 	image_0: image = 'highway_78.jpg'
171.6170 	EXP 	image_1: image = 'mountain_22.jpg'
171.6170 	EXP 	image_2: image = 'playground_249.jpg'
171.6170 	EXP 	image_3: image = 'badlands_221.jpg'
171.6170 	EXP 	image_4: image = 'bridge_158.jpg'
171.6170 	EXP 	image_5: image = 'golf_course_218.jpg'
171.6170 	EXP 	blank_screen: text = ''
171.6170 	EXP 	fixation_encoding: text = '+'
171.6170 	EXP 	fixation_encoding: autoDraw = True
172.0959 	EXP 	image_0: autoDraw = True
172.1154 	EXP 	fixation_encoding: autoDraw = False
172.3453 	EXP 	image_0: autoDraw = False
172.3509 	EXP 	image_1: autoDraw = True
172.5970 	EXP 	image_1: autoDraw = False
172.5970 	EXP 	image_2: autoDraw = True
172.8384 	EXP 	image_2: autoDraw = False
172.8509 	EXP 	image_3: autoDraw = True
173.0877 	EXP 	image_3: autoDraw = False
173.0877 	EXP 	image_4: autoDraw = True
173.3354 	EXP 	image_4: autoDraw = False
173.3417 	EXP 	image_5: autoDraw = True
173.5812 	EXP 	image_5: autoDraw = False
173.6020 	EXP 	blank_screen: autoDraw = True
174.5960 	EXP 	image_0: autoDraw = False
174.5960 	EXP 	image_1: autoDraw = False
174.5960 	EXP 	image_2: autoDraw = False
174.5960 	EXP 	image_3: autoDraw = False
174.5960 	EXP 	image_4: autoDraw = False
174.5960 	EXP 	image_5: autoDraw = False
174.5960 	EXP 	blank_screen: autoDraw = False
174.5960 	EXP 	fixation_encoding: autoDraw = False
174.5960 	EXP 	image_left: image = 'badlands_207.jpg'
174.5960 	EXP 	image_right: image = 'badlands_221.jpg'
174.5960 	EXP 	text_6: text = 'choose the image you have previously seen'
174.5960 	EXP 	image_left: autoDraw = True
174.5960 	EXP 	image_right: autoDraw = True
174.5960 	EXP 	text_6: autoDraw = True
187.3836 	EXP 	New trial (rep=0, index=20): OrderedDict([('target', 'mountain_154.jpg'), ('selected_dist', 'mountain_131.jpg'), ('distractor_level', 0), ('image1', 'mountain_131.jpg'), ('image2', 'mountain_154.jpg'), ('correct', 'right'), ('category', 'mountain'), ('background_0', 'golf_course_3.jpg'), ('background_1', 'playground_54.jpg'), ('background_2', 'bridge_118.jpg'), ('background_3', 'highway_413.jpg'), ('background_4', 'mountain_154.jpg'), ('background_5', 'badlands_129.jpg'), ('target_index', 4)])
187.4415 	DATA 	Keypress: right
187.4450 	EXP 	image_left: autoDraw = False
187.4450 	EXP 	image_right: autoDraw = False
187.4450 	EXP 	text_6: autoDraw = False
187.4450 	EXP 	image_0: image = 'golf_course_3.jpg'
187.4450 	EXP 	image_1: image = 'playground_54.jpg'
187.4450 	EXP 	image_2: image = 'bridge_118.jpg'
187.4450 	EXP 	image_3: image = 'highway_413.jpg'
187.4450 	EXP 	image_4: image = 'mountain_154.jpg'
187.4450 	EXP 	image_5: image = 'badlands_129.jpg'
187.4450 	EXP 	blank_screen: text = ''
187.4450 	EXP 	fixation_encoding: text = '+'
187.4450 	EXP 	fixation_encoding: autoDraw = True
187.9169 	EXP 	image_0: autoDraw = True
187.9337 	EXP 	fixation_encoding: autoDraw = False
188.1634 	EXP 	image_0: autoDraw = False
188.1686 	EXP 	image_1: autoDraw = True
188.4153 	EXP 	image_1: autoDraw = False
188.4207 	EXP 	image_2: autoDraw = True
188.6583 	EXP 	image_2: autoDraw = False
188.6785 	EXP 	image_3: autoDraw = True
188.9175 	EXP 	image_3: autoDraw = False
188.9175 	EXP 	image_4: autoDraw = True
189.1649 	EXP 	image_4: autoDraw = False
189.1703 	EXP 	image_5: autoDraw = True
189.4220 	EXP 	image_5: autoDraw = False
189.4220 	EXP 	blank_screen: autoDraw = True
190.4187 	EXP 	image_0: autoDraw = False
190.4187 	EXP 	image_1: autoDraw = False
190.4187 	EXP 	image_2: autoDraw = False
190.4187 	EXP 	image_3: autoDraw = False
190.4187 	EXP 	image_4: autoDraw = False
190.4187 	EXP 	image_5: autoDraw = False
190.4187 	EXP 	blank_screen: autoDraw = False
190.4187 	EXP 	fixation_encoding: autoDraw = False
190.4187 	EXP 	image_left: image = 'mountain_131.jpg'
190.4187 	EXP 	image_right: image = 'mountain_154.jpg'
190.4187 	EXP 	text_6: text = 'choose the image you have previously seen'
190.4187 	EXP 	image_left: autoDraw = True
190.4187 	EXP 	image_right: autoDraw = True
190.4187 	EXP 	text_6: autoDraw = True
192.6055 	EXP 	New trial (rep=0, index=21): OrderedDict([('target', 'bridge_91.jpg'), ('selected_dist', 'bridge_82.jpg'), ('distractor_level', 1), ('image1', 'bridge_82.jpg'), ('image2', 'bridge_91.jpg'), ('correct', 'right'), ('category', 'bridge'), ('background_0', 'badlands_20.jpg'), ('background_1', 'mountain_45.jpg'), ('background_2', 'golf_course_164.jpg'), ('background_3', 'bridge_91.jpg'), ('background_4', 'playground_98.jpg'), ('background_5', 'highway_199.jpg'), ('target_index', 3)])
192.6641 	DATA 	Keypress: left
192.6672 	EXP 	image_left: autoDraw = False
192.6672 	EXP 	image_right: autoDraw = False
192.6672 	EXP 	text_6: autoDraw = False
192.6672 	EXP 	image_0: image = 'badlands_20.jpg'
192.6672 	EXP 	image_1: image = 'mountain_45.jpg'
192.6672 	EXP 	image_2: image = 'golf_course_164.jpg'
192.6672 	EXP 	image_3: image = 'bridge_91.jpg'
192.6672 	EXP 	image_4: image = 'playground_98.jpg'
192.6672 	EXP 	image_5: image = 'highway_199.jpg'
192.6672 	EXP 	blank_screen: text = ''
192.6672 	EXP 	fixation_encoding: text = '+'
192.6672 	EXP 	fixation_encoding: autoDraw = True
193.1500 	EXP 	image_0: autoDraw = True
193.1541 	EXP 	fixation_encoding: autoDraw = False
193.3925 	EXP 	image_0: autoDraw = False
193.3925 	EXP 	image_1: autoDraw = True
193.6376 	EXP 	image_1: autoDraw = False
193.6525 	EXP 	image_2: autoDraw = True
193.8912 	EXP 	image_2: autoDraw = False
193.8912 	EXP 	image_3: autoDraw = True
194.1297 	EXP 	image_3: autoDraw = False
194.1478 	EXP 	image_4: autoDraw = True
194.3875 	EXP 	image_4: autoDraw = False
194.4042 	EXP 	image_5: autoDraw = True
194.6501 	EXP 	image_5: autoDraw = False
194.6501 	EXP 	blank_screen: autoDraw = True
195.6394 	EXP 	image_0: autoDraw = False
195.6394 	EXP 	image_1: autoDraw = False
195.6394 	EXP 	image_2: autoDraw = False
195.6394 	EXP 	image_3: autoDraw = False
195.6394 	EXP 	image_4: autoDraw = False
195.6394 	EXP 	image_5: autoDraw = False
195.6394 	EXP 	blank_screen: autoDraw = False
195.6394 	EXP 	fixation_encoding: autoDraw = False
195.6394 	EXP 	image_left: image = 'bridge_82.jpg'
195.6394 	EXP 	image_right: image = 'bridge_91.jpg'
195.6394 	EXP 	text_6: text = 'choose the image you have previously seen'
195.6394 	EXP 	image_left: autoDraw = True
195.6394 	EXP 	image_right: autoDraw = True
195.6394 	EXP 	text_6: autoDraw = True
196.6174 	EXP 	New trial (rep=0, index=22): OrderedDict([('target', 'highway_273.jpg'), ('selected_dist', 'highway_171.jpg'), ('distractor_level', 1), ('image1', 'highway_171.jpg'), ('image2', 'highway_273.jpg'), ('correct', 'right'), ('category', 'highway'), ('background_0', 'badlands_183.jpg'), ('background_1', 'mountain_253.jpg'), ('background_2', 'bridge_204.jpg'), ('background_3', 'playground_68.jpg'), ('background_4', 'highway_273.jpg'), ('background_5', 'golf_course_42.jpg'), ('target_index', 4)])
196.6739 	DATA 	Keypress: right
196.6774 	EXP 	image_left: autoDraw = False
196.6774 	EXP 	image_right: autoDraw = False
196.6774 	EXP 	text_6: autoDraw = False
196.6774 	EXP 	image_0: image = 'badlands_183.jpg'
196.6774 	EXP 	image_1: image = 'mountain_253.jpg'
196.6774 	EXP 	image_2: image = 'bridge_204.jpg'
196.6774 	EXP 	image_3: image = 'playground_68.jpg'
196.6774 	EXP 	image_4: image = 'highway_273.jpg'
196.6774 	EXP 	image_5: image = 'golf_course_42.jpg'
196.6774 	EXP 	blank_screen: text = ''
196.6774 	EXP 	fixation_encoding: text = '+'
196.6774 	EXP 	fixation_encoding: autoDraw = True
197.1596 	EXP 	image_0: autoDraw = True
197.1778 	EXP 	fixation_encoding: autoDraw = False
197.4092 	EXP 	image_0: autoDraw = False
197.4092 	EXP 	image_1: autoDraw = True
197.6494 	EXP 	image_1: autoDraw = False
197.6494 	EXP 	image_2: autoDraw = True
197.8961 	EXP 	image_2: autoDraw = False
197.9096 	EXP 	image_3: autoDraw = True
198.1496 	EXP 	image_3: autoDraw = False
198.1496 	EXP 	image_4: autoDraw = True
198.3913 	EXP 	image_4: autoDraw = False
198.4091 	EXP 	image_5: autoDraw = True
198.6512 	EXP 	image_5: autoDraw = False
198.6512 	EXP 	blank_screen: autoDraw = True
199.6490 	EXP 	image_0: autoDraw = False
199.6490 	EXP 	image_1: autoDraw = False
199.6490 	EXP 	image_2: autoDraw = False
199.6490 	EXP 	image_3: autoDraw = False
199.6490 	EXP 	image_4: autoDraw = False
199.6490 	EXP 	image_5: autoDraw = False
199.6490 	EXP 	blank_screen: autoDraw = False
199.6490 	EXP 	fixation_encoding: autoDraw = False
199.6490 	EXP 	image_left: image = 'highway_171.jpg'
199.6490 	EXP 	image_right: image = 'highway_273.jpg'
199.6490 	EXP 	text_6: text = 'choose the image you have previously seen'
199.6490 	EXP 	image_left: autoDraw = True
199.6490 	EXP 	image_right: autoDraw = True
199.6490 	EXP 	text_6: autoDraw = True
200.6097 	EXP 	New trial (rep=0, index=23): OrderedDict([('target', 'playground_60.jpg'), ('selected_dist', 'playground_244.jpg'), ('distractor_level', 1), ('image1', 'playground_244.jpg'), ('image2', 'playground_60.jpg'), ('correct', 'right'), ('category', 'playground'), ('background_0', 'golf_course_120.jpg'), ('background_1', 'playground_60.jpg'), ('background_2', 'mountain_88.jpg'), ('background_3', 'bridge_169.jpg'), ('background_4', 'highway_18.jpg'), ('background_5', 'badlands_80.jpg'), ('target_index', 1)])
200.6652 	DATA 	Keypress: right
200.6685 	EXP 	image_left: autoDraw = False
200.6685 	EXP 	image_right: autoDraw = False
200.6685 	EXP 	text_6: autoDraw = False
200.6685 	EXP 	image_0: image = 'golf_course_120.jpg'
200.6685 	EXP 	image_1: image = 'playground_60.jpg'
200.6685 	EXP 	image_2: image = 'mountain_88.jpg'
200.6685 	EXP 	image_3: image = 'bridge_169.jpg'
200.6685 	EXP 	image_4: image = 'highway_18.jpg'
200.6685 	EXP 	image_5: image = 'badlands_80.jpg'
200.6685 	EXP 	blank_screen: text = ''
200.6685 	EXP 	fixation_encoding: text = '+'
200.6685 	EXP 	fixation_encoding: autoDraw = True
201.1481 	EXP 	image_0: autoDraw = True
201.1669 	EXP 	fixation_encoding: autoDraw = False
201.3991 	EXP 	image_0: autoDraw = False
201.3991 	EXP 	image_1: autoDraw = True
201.6385 	EXP 	image_1: autoDraw = False
201.6385 	EXP 	image_2: autoDraw = True
201.8869 	EXP 	image_2: autoDraw = False
201.8929 	EXP 	image_3: autoDraw = True
202.1330 	EXP 	image_3: autoDraw = False
202.1382 	EXP 	image_4: autoDraw = True
202.3804 	EXP 	image_4: autoDraw = False
202.3990 	EXP 	image_5: autoDraw = True
202.6407 	EXP 	image_5: autoDraw = False
202.6407 	EXP 	blank_screen: autoDraw = True
203.6428 	EXP 	image_0: autoDraw = False
203.6428 	EXP 	image_1: autoDraw = False
203.6428 	EXP 	image_2: autoDraw = False
203.6428 	EXP 	image_3: autoDraw = False
203.6428 	EXP 	image_4: autoDraw = False
203.6428 	EXP 	image_5: autoDraw = False
203.6428 	EXP 	blank_screen: autoDraw = False
203.6428 	EXP 	fixation_encoding: autoDraw = False
203.6428 	EXP 	image_left: image = 'playground_244.jpg'
203.6428 	EXP 	image_right: image = 'playground_60.jpg'
203.6428 	EXP 	text_6: text = 'choose the image you have previously seen'
203.6428 	EXP 	image_left: autoDraw = True
203.6428 	EXP 	image_right: autoDraw = True
203.6428 	EXP 	text_6: autoDraw = True
204.7810 	EXP 	New trial (rep=0, index=24): OrderedDict([('target', 'golf_course_217.jpg'), ('selected_dist', 'golf_course_262.jpg'), ('distractor_level', 1), ('image1', 'golf_course_262.jpg'), ('image2', 'golf_course_217.jpg'), ('correct', 'right'), ('category', 'golf'), ('background_0', 'mountain_166.jpg'), ('background_1', 'bridge_218.jpg'), ('background_2', 'golf_course_217.jpg'), ('background_3', 'highway_50.jpg'), ('background_4', 'playground_64.jpg'), ('background_5', 'badlands_157.jpg'), ('target_index', 2)])
204.8346 	DATA 	Keypress: left
204.8380 	EXP 	image_left: autoDraw = False
204.8380 	EXP 	image_right: autoDraw = False
204.8380 	EXP 	text_6: autoDraw = False
204.8380 	EXP 	image_0: image = 'mountain_166.jpg'
204.8380 	EXP 	image_1: image = 'bridge_218.jpg'
204.8380 	EXP 	image_2: image = 'golf_course_217.jpg'
204.8380 	EXP 	image_3: image = 'highway_50.jpg'
204.8380 	EXP 	image_4: image = 'playground_64.jpg'
204.8380 	EXP 	image_5: image = 'badlands_157.jpg'
204.8380 	EXP 	blank_screen: text = ''
204.8380 	EXP 	fixation_encoding: text = '+'
204.8380 	EXP 	fixation_encoding: autoDraw = True
205.3136 	EXP 	image_0: autoDraw = True
205.3367 	EXP 	fixation_encoding: autoDraw = False
205.5581 	EXP 	image_0: autoDraw = False
205.5581 	EXP 	image_1: autoDraw = True
205.8035 	EXP 	image_1: autoDraw = False
205.8086 	EXP 	image_2: autoDraw = True
206.0542 	EXP 	image_2: autoDraw = False
206.0594 	EXP 	image_3: autoDraw = True
206.3080 	EXP 	image_3: autoDraw = False
206.3120 	EXP 	image_4: autoDraw = True
206.5614 	EXP 	image_4: autoDraw = False
206.5614 	EXP 	image_5: autoDraw = True
206.8125 	EXP 	image_5: autoDraw = False
206.8125 	EXP 	blank_screen: autoDraw = True
207.8137 	EXP 	image_0: autoDraw = False
207.8137 	EXP 	image_1: autoDraw = False
207.8137 	EXP 	image_2: autoDraw = False
207.8137 	EXP 	image_3: autoDraw = False
207.8137 	EXP 	image_4: autoDraw = False
207.8137 	EXP 	image_5: autoDraw = False
207.8137 	EXP 	blank_screen: autoDraw = False
207.8137 	EXP 	fixation_encoding: autoDraw = False
207.8137 	EXP 	image_left: image = 'golf_course_262.jpg'
207.8137 	EXP 	image_right: image = 'golf_course_217.jpg'
207.8137 	EXP 	text_6: text = 'choose the image you have previously seen'
207.8137 	EXP 	image_left: autoDraw = True
207.8137 	EXP 	image_right: autoDraw = True
207.8137 	EXP 	text_6: autoDraw = True
