0.6479 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
75.0749 	EXP 	image_right: autoDraw = True
75.0749 	EXP 	text_6: autoDraw = True
75.2994 	EXP 	New trial (rep=0, index=1): OrderedDict([('target', 'badlands_222.jpg'), ('selected_dist', 'badlands_62.jpg'), ('distractor_level', 1), ('image1', 'badlands_222.jpg'), ('image2', 'badlands_62.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'golf_course_212.jpg'), ('background_1', 'mountain_206.jpg'), ('background_2', 'bridge_224.jpg'), ('background_3', 'badlands_222.jpg'), ('background_4', 'highway_28.jpg'), ('background_5', 'playground_181.jpg'), ('target_index', 3)])
75.3570 	DATA 	Keypress: right
75.3600 	EXP 	image_left: autoDraw = False
75.3600 	EXP 	image_right: autoDraw = False
75.3600 	EXP 	text_6: autoDraw = False
75.3600 	EXP 	image_0: image = 'golf_course_212.jpg'
75.3600 	EXP 	image_1: image = 'mountain_206.jpg'
75.3600 	EXP 	image_2: image = 'bridge_224.jpg'
75.3600 	EXP 	image_3: image = 'badlands_222.jpg'
75.3600 	EXP 	image_4: image = 'highway_28.jpg'
75.3600 	EXP 	image_5: image = 'playground_181.jpg'
75.3600 	EXP 	blank_screen: text = ''
75.3600 	EXP 	fixation_encoding: text = '+'
75.3600 	EXP 	fixation_encoding: autoDraw = True
76.3423 	EXP 	image_0: autoDraw = True
76.3608 	EXP 	fixation_encoding: autoDraw = False
76.5895 	EXP 	image_0: autoDraw = False
76.5949 	EXP 	image_1: autoDraw = True
76.8351 	EXP 	image_1: autoDraw = False
76.8351 	EXP 	image_2: autoDraw = True
77.0866 	EXP 	image_2: autoDraw = False
77.0866 	EXP 	image_3: autoDraw = True
77.3269 	EXP 	image_3: autoDraw = False
77.3453 	EXP 	image_4: autoDraw = True
77.5836 	EXP 	image_4: autoDraw = False
77.5836 	EXP 	image_5: autoDraw = True
77.8259 	EXP 	image_5: autoDraw = False
77.8408 	EXP 	blank_screen: autoDraw = True
78.8420 	EXP 	image_0: autoDraw = False
78.8420 	EXP 	image_1: autoDraw = False
78.8420 	EXP 	image_2: autoDraw = False
78.8420 	EXP 	image_3: autoDraw = False
78.8420 	EXP 	image_4: autoDraw = False
78.8420 	EXP 	image_5: autoDraw = False
78.8420 	EXP 	blank_screen: autoDraw = False
78.8420 	EXP 	fixation_encoding: autoDraw = False
78.8420 	EXP 	image_left: image = 'badlands_222.jpg'
78.8420 	EXP 	image_right: image = 'badlands_62.jpg'
78.8420 	EXP 	text_6: text = 'choose the image you have previously seen'
78.8420 	EXP 	image_left: autoDraw = True
78.8420 	EXP 	image_right: autoDraw = True
78.8420 	EXP 	text_6: autoDraw = True
79.1044 	EXP 	New trial (rep=0, index=2): OrderedDict([('target', 'highway_359.jpg'), ('selected_dist', 'highway_379.jpg'), ('distractor_level', 1), ('image1', 'highway_359.jpg'), ('image2', 'highway_379.jpg'), ('correct', 'left'), ('category', 'highway'), ('background_0', 'highway_359.jpg'), ('background_1', 'mountain_91.jpg'), ('background_2', 'golf_course_23.jpg'), ('background_3', 'badlands_166.jpg'), ('background_4', 'bridge_234.jpg'), ('background_5', 'playground_173.jpg'), ('target_index', 0)])
79.1607 	DATA 	Keypress: right
79.1638 	EXP 	image_left: autoDraw = False
79.1638 	EXP 	image_right: autoDraw = False
79.1638 	EXP 	text_6: autoDraw = False
79.1638 	EXP 	image_0: image = 'highway_359.jpg'
79.1638 	EXP 	image_1: image = 'mountain_91.jpg'
79.1638 	EXP 	image_2: image = 'golf_course_23.jpg'
79.1638 	EXP 	image_3: image = 'badlands_166.jpg'
79.1638 	EXP 	image_4: image = 'bridge_234.jpg'
79.1638 	EXP 	image_5: image = 'playground_173.jpg'
79.1638 	EXP 	blank_screen: text = ''
79.1638 	EXP 	fixation_encoding: text = '+'
79.1638 	EXP 	fixation_encoding: autoDraw = True
80.1481 	EXP 	image_0: autoDraw = True
80.1524 	EXP 	fixation_encoding: autoDraw = False
80.3882 	EXP 	image_0: autoDraw = False
80.3882 	EXP 	image_1: autoDraw = True
80.6281 	EXP 	image_1: autoDraw = False
80.6472 	EXP 	image_2: autoDraw = True
80.8869 	EXP 	image_2: autoDraw = False
80.8869 	EXP 	image_3: autoDraw = True
81.1344 	EXP 	image_3: autoDraw = False
81.1400 	EXP 	image_4: autoDraw = True
81.3865 	EXP 	image_4: autoDraw = False
81.3976 	EXP 	image_5: autoDraw = True
81.6367 	EXP 	image_5: autoDraw = False
81.6367 	EXP 	blank_screen: autoDraw = True
82.6386 	EXP 	image_0: autoDraw = False
82.6386 	EXP 	image_1: autoDraw = False
82.6386 	EXP 	image_2: autoDraw = False
82.6386 	EXP 	image_3: autoDraw = False
82.6386 	EXP 	image_4: autoDraw = False
82.6386 	EXP 	image_5: autoDraw = False
82.6386 	EXP 	blank_screen: autoDraw = False
82.6386 	EXP 	fixation_encoding: autoDraw = False
82.6386 	EXP 	image_left: image = 'highway_359.jpg'
82.6386 	EXP 	image_right: image = 'highway_379.jpg'
82.6386 	EXP 	text_6: text = 'choose the image you have previously seen'
82.6386 	EXP 	image_left: autoDraw = True
82.6386 	EXP 	image_right: autoDraw = True
82.6386 	EXP 	text_6: autoDraw = True
82.9930 	EXP 	New trial (rep=0, index=3): OrderedDict([('target', 'mountain_222.jpg'), ('selected_dist', 'mountain_244.jpg'), ('distractor_level', 0), ('image1', 'mountain_244.jpg'), ('image2', 'mountain_222.jpg'), ('correct', 'right'), ('category', 'mountain'), ('background_0', 'badlands_150.jpg'), ('background_1', 'bridge_158.jpg'), ('background_2', 'mountain_222.jpg'), ('background_3', 'golf_course_127.jpg'), ('background_4', 'highway_78.jpg'), ('background_5', 'playground_153.jpg'), ('target_index', 2)])
83.0506 	DATA 	Keypress: right
83.0538 	EXP 	image_left: autoDraw = False
83.0538 	EXP 	image_right: autoDraw = False
83.0538 	EXP 	text_6: autoDraw = False
83.0538 	EXP 	image_0: image = 'badlands_150.jpg'
83.0538 	EXP 	image_1: image = 'bridge_158.jpg'
83.0538 	EXP 	image_2: image = 'mountain_222.jpg'
83.0538 	EXP 	image_3: image = 'golf_course_127.jpg'
83.0538 	EXP 	image_4: image = 'highway_78.jpg'
83.0538 	EXP 	image_5: image = 'playground_153.jpg'
83.0538 	EXP 	blank_screen: text = ''
83.0538 	EXP 	fixation_encoding: text = '+'
83.0538 	EXP 	fixation_encoding: autoDraw = True
84.0378 	EXP 	image_0: autoDraw = True
84.0418 	EXP 	fixation_encoding: autoDraw = False
84.2778 	EXP 	image_0: autoDraw = False
84.2778 	EXP 	image_1: autoDraw = True
84.5184 	EXP 	image_1: autoDraw = False
84.5375 	EXP 	image_2: autoDraw = True
84.7835 	EXP 	image_2: autoDraw = False
84.7835 	EXP 	image_3: autoDraw = True
85.0230 	EXP 	image_3: autoDraw = False
85.0379 	EXP 	image_4: autoDraw = True
85.2865 	EXP 	image_4: autoDraw = False
85.2865 	EXP 	image_5: autoDraw = True
85.5260 	EXP 	image_5: autoDraw = False
85.5321 	EXP 	blank_screen: autoDraw = True
86.5237 	EXP 	image_0: autoDraw = False
86.5237 	EXP 	image_1: autoDraw = False
86.5237 	EXP 	image_2: autoDraw = False
86.5237 	EXP 	image_3: autoDraw = False
86.5237 	EXP 	image_4: autoDraw = False
86.5237 	EXP 	image_5: autoDraw = False
86.5237 	EXP 	blank_screen: autoDraw = False
86.5237 	EXP 	fixation_encoding: autoDraw = False
86.5237 	EXP 	image_left: image = 'mountain_244.jpg'
86.5237 	EXP 	image_right: image = 'mountain_222.jpg'
86.5237 	EXP 	text_6: text = 'choose the image you have previously seen'
86.5237 	EXP 	image_left: autoDraw = True
86.5237 	EXP 	image_right: autoDraw = True
86.5237 	EXP 	text_6: autoDraw = True
86.8556 	EXP 	New trial (rep=0, index=4): OrderedDict([('target', 'bridge_172.jpg'), ('selected_dist', 'bridge_163.jpg'), ('distractor_level', 1), ('image1', 'bridge_172.jpg'), ('image2', 'bridge_163.jpg'), ('correct', 'left'), ('category', 'bridge'), ('background_0', 'highway_315.jpg'), ('background_1', 'golf_course_269.jpg'), ('background_2', 'bridge_172.jpg'), ('background_3', 'badlands_217.jpg'), ('background_4', 'mountain_290.jpg'), ('background_5', 'playground_110.jpg'), ('target_index', 2)])
86.9129 	DATA 	Keypress: right
86.9160 	EXP 	image_left: autoDraw = False
86.9160 	EXP 	image_right: autoDraw = False
86.9160 	EXP 	text_6: autoDraw = False
86.9160 	EXP 	image_0: image = 'highway_315.jpg'
86.9160 	EXP 	image_1: image = 'golf_course_269.jpg'
86.9160 	EXP 	image_2: image = 'bridge_172.jpg'
86.9160 	EXP 	image_3: image = 'badlands_217.jpg'
86.9160 	EXP 	image_4: image = 'mountain_290.jpg'
86.9160 	EXP 	image_5: image = 'playground_110.jpg'
86.9160 	EXP 	blank_screen: text = ''
86.9160 	EXP 	fixation_encoding: text = '+'
86.9160 	EXP 	fixation_encoding: autoDraw = True
87.8980 	EXP 	image_0: autoDraw = True
87.9147 	EXP 	fixation_encoding: autoDraw = False
88.1401 	EXP 	image_0: autoDraw = False
88.1401 	EXP 	image_1: autoDraw = True
88.3793 	EXP 	image_1: autoDraw = False
88.3991 	EXP 	image_2: autoDraw = True
88.6388 	EXP 	image_2: autoDraw = False
88.6388 	EXP 	image_3: autoDraw = True
88.8779 	EXP 	image_3: autoDraw = False
88.8986 	EXP 	image_4: autoDraw = True
89.1451 	EXP 	image_4: autoDraw = False
89.1451 	EXP 	image_5: autoDraw = True
89.3861 	EXP 	image_5: autoDraw = False
89.3992 	EXP 	blank_screen: autoDraw = True
90.3956 	EXP 	image_0: autoDraw = False
90.3956 	EXP 	image_1: autoDraw = False
90.3956 	EXP 	image_2: autoDraw = False
90.3956 	EXP 	image_3: autoDraw = False
90.3956 	EXP 	image_4: autoDraw = False
90.3956 	EXP 	image_5: autoDraw = False
90.3956 	EXP 	blank_screen: autoDraw = False
90.3956 	EXP 	fixation_encoding: autoDraw = False
90.3956 	EXP 	image_left: image = 'bridge_172.jpg'
90.3956 	EXP 	image_right: image = 'bridge_163.jpg'
90.3956 	EXP 	text_6: text = 'choose the image you have previously seen'
90.3956 	EXP 	image_left: autoDraw = True
90.3956 	EXP 	image_right: autoDraw = True
90.3956 	EXP 	text_6: autoDraw = True
90.6253 	EXP 	New trial (rep=0, index=5): OrderedDict([('target', 'playground_145.jpg'), ('selected_dist', 'playground_242.jpg'), ('distractor_level', 1), ('image1', 'playground_145.jpg'), ('image2', 'playground_242.jpg'), ('correct', 'left'), ('category', 'playground'), ('background_0', 'playground_145.jpg'), ('background_1', 'highway_3.jpg'), ('background_2', 'mountain_102.jpg'), ('background_3', 'golf_course_194.jpg'), ('background_4', 'badlands_60.jpg'), ('background_5', 'bridge_118.jpg'), ('target_index', 0)])
90.6774 	DATA 	Keypress: right
90.6808 	EXP 	image_left: autoDraw = False
90.6808 	EXP 	image_right: autoDraw = False
90.6808 	EXP 	text_6: autoDraw = False
90.6808 	EXP 	image_0: image = 'playground_145.jpg'
90.6808 	EXP 	image_1: image = 'highway_3.jpg'
90.6808 	EXP 	image_2: image = 'mountain_102.jpg'
90.6808 	EXP 	image_3: image = 'golf_course_194.jpg'
90.6808 	EXP 	image_4: image = 'badlands_60.jpg'
90.6808 	EXP 	image_5: image = 'bridge_118.jpg'
90.6808 	EXP 	blank_screen: text = ''
90.6808 	EXP 	fixation_encoding: text = '+'
90.6808 	EXP 	fixation_encoding: autoDraw = True
91.6557 	EXP 	image_0: autoDraw = True
91.6793 	EXP 	fixation_encoding: autoDraw = False
91.9013 	EXP 	image_0: autoDraw = False
91.9068 	EXP 	image_1: autoDraw = True
92.1572 	EXP 	image_1: autoDraw = False
92.1572 	EXP 	image_2: autoDraw = True
92.3932 	EXP 	image_2: autoDraw = False
92.4083 	EXP 	image_3: autoDraw = True
92.6491 	EXP 	image_3: autoDraw = False
92.6491 	EXP 	image_4: autoDraw = True
92.8945 	EXP 	image_4: autoDraw = False
92.9079 	EXP 	image_5: autoDraw = True
93.1496 	EXP 	image_5: autoDraw = False
93.1496 	EXP 	blank_screen: autoDraw = True
94.1599 	EXP 	image_0: autoDraw = False
94.1599 	EXP 	image_1: autoDraw = False
94.1599 	EXP 	image_2: autoDraw = False
94.1599 	EXP 	image_3: autoDraw = False
94.1599 	EXP 	image_4: autoDraw = False
94.1599 	EXP 	image_5: autoDraw = False
94.1599 	EXP 	blank_screen: autoDraw = False
94.1599 	EXP 	fixation_encoding: autoDraw = False
94.1599 	EXP 	image_left: image = 'playground_145.jpg'
94.1599 	EXP 	image_right: image = 'playground_242.jpg'
94.1599 	EXP 	text_6: text = 'choose the image you have previously seen'
94.1599 	EXP 	image_left: autoDraw = True
94.1599 	EXP 	image_right: autoDraw = True
94.1599 	EXP 	text_6: autoDraw = True
94.4177 	EXP 	New trial (rep=0, index=6): OrderedDict([('target', 'highway_245.jpg'), ('selected_dist', 'highway_206.jpg'), ('distractor_level', 1), ('image1', 'highway_206.jpg'), ('image2', 'highway_245.jpg'), ('correct', 'right'), ('category', 'highway'), ('background_0', 'playground_227.jpg'), ('background_1', 'highway_245.jpg'), ('background_2', 'golf_course_333.jpg'), ('background_3', 'bridge_179.jpg'), ('background_4', 'badlands_44.jpg'), ('background_5', 'mountain_228.jpg'), ('target_index', 1)])
94.4794 	DATA 	Keypress: right
94.4826 	EXP 	image_left: autoDraw = False
94.4826 	EXP 	image_right: autoDraw = False
94.4826 	EXP 	text_6: autoDraw = False
94.4826 	EXP 	image_0: image = 'playground_227.jpg'
94.4826 	EXP 	image_1: image = 'highway_245.jpg'
94.4826 	EXP 	image_2: image = 'golf_course_333.jpg'
94.4826 	EXP 	image_3: image = 'bridge_179.jpg'
94.4826 	EXP 	image_4: image = 'badlands_44.jpg'
94.4826 	EXP 	image_5: image = 'mountain_228.jpg'
94.4826 	EXP 	blank_screen: text = ''
94.4826 	EXP 	fixation_encoding: text = '+'
94.4826 	EXP 	fixation_encoding: autoDraw = True
95.4629 	EXP 	image_0: autoDraw = True
95.4798 	EXP 	fixation_encoding: autoDraw = False
95.7011 	EXP 	image_0: autoDraw = False
95.7205 	EXP 	image_1: autoDraw = True
95.9621 	EXP 	image_1: autoDraw = False
95.9621 	EXP 	image_2: autoDraw = True
96.2097 	EXP 	image_2: autoDraw = False
96.2097 	EXP 	image_3: autoDraw = True
96.4475 	EXP 	image_3: autoDraw = False
96.4654 	EXP 	image_4: autoDraw = True
96.7117 	EXP 	image_4: autoDraw = False
96.7117 	EXP 	image_5: autoDraw = True
96.9515 	EXP 	image_5: autoDraw = False
96.9714 	EXP 	blank_screen: autoDraw = True
97.3540 	DATA 	Keypress: right
97.9528 	EXP 	image_0: autoDraw = False
97.9528 	EXP 	image_1: autoDraw = False
97.9528 	EXP 	image_2: autoDraw = False
97.9528 	EXP 	image_3: autoDraw = False
97.9528 	EXP 	image_4: autoDraw = False
97.9528 	EXP 	image_5: autoDraw = False
97.9528 	EXP 	blank_screen: autoDraw = False
97.9528 	EXP 	fixation_encoding: autoDraw = False
97.9528 	EXP 	image_left: image = 'highway_206.jpg'
97.9528 	EXP 	image_right: image = 'highway_245.jpg'
97.9528 	EXP 	text_6: text = 'choose the image you have previously seen'
97.9528 	EXP 	image_left: autoDraw = True
97.9528 	EXP 	image_right: autoDraw = True
97.9528 	EXP 	text_6: autoDraw = True
99.2182 	EXP 	New trial (rep=0, index=7): OrderedDict([('target', 'mountain_293.jpg'), ('selected_dist', 'mountain_72.jpg'), ('distractor_level', 0), ('image1', 'mountain_293.jpg'), ('image2', 'mountain_72.jpg'), ('correct', 'left'), ('category', 'mountain'), ('background_0', 'mountain_293.jpg'), ('background_1', 'badlands_175.jpg'), ('background_2', 'golf_course_328.jpg'), ('background_3', 'bridge_110.jpg'), ('background_4', 'playground_54.jpg'), ('background_5', 'highway_83.jpg'), ('target_index', 0)])
99.2756 	DATA 	Keypress: right
99.2788 	EXP 	image_left: autoDraw = False
99.2788 	EXP 	image_right: autoDraw = False
99.2788 	EXP 	text_6: autoDraw = False
99.2788 	EXP 	image_0: image = 'mountain_293.jpg'
99.2788 	EXP 	image_1: image = 'badlands_175.jpg'
99.2788 	EXP 	image_2: image = 'golf_course_328.jpg'
99.2788 	EXP 	image_3: image = 'bridge_110.jpg'
99.2788 	EXP 	image_4: image = 'playground_54.jpg'
99.2788 	EXP 	image_5: image = 'highway_83.jpg'
99.2788 	EXP 	blank_screen: text = ''
99.2788 	EXP 	fixation_encoding: text = '+'
99.2788 	EXP 	fixation_encoding: autoDraw = True
100.2611 	EXP 	image_0: autoDraw = True
100.2778 	EXP 	fixation_encoding: autoDraw = False
100.4987 	EXP 	image_0: autoDraw = False
100.5121 	EXP 	image_1: autoDraw = True
100.5550 	DATA 	Keypress: right
100.7532 	EXP 	image_1: autoDraw = False
100.7532 	EXP 	image_2: autoDraw = True
100.9970 	EXP 	image_2: autoDraw = False
101.0114 	EXP 	image_3: autoDraw = True
101.2564 	EXP 	image_3: autoDraw = False
101.2564 	EXP 	image_4: autoDraw = True
101.5040 	EXP 	image_4: autoDraw = False
101.5095 	EXP 	image_5: autoDraw = True
101.7471 	EXP 	image_5: autoDraw = False
101.7614 	EXP 	blank_screen: autoDraw = True
102.7520 	EXP 	image_0: autoDraw = False
102.7520 	EXP 	image_1: autoDraw = False
102.7520 	EXP 	image_2: autoDraw = False
102.7520 	EXP 	image_3: autoDraw = False
102.7520 	EXP 	image_4: autoDraw = False
102.7520 	EXP 	image_5: autoDraw = False
102.7520 	EXP 	blank_screen: autoDraw = False
102.7520 	EXP 	fixation_encoding: autoDraw = False
102.7520 	EXP 	image_left: image = 'mountain_293.jpg'
102.7520 	EXP 	image_right: image = 'mountain_72.jpg'
102.7520 	EXP 	text_6: text = 'choose the image you have previously seen'
102.7520 	EXP 	image_left: autoDraw = True
102.7520 	EXP 	image_right: autoDraw = True
102.7520 	EXP 	text_6: autoDraw = True
103.8155 	EXP 	New trial (rep=0, index=8): OrderedDict([('target', 'bridge_146.jpg'), ('selected_dist', 'bridge_27.jpg'), ('distractor_level', 0), ('image1', 'bridge_146.jpg'), ('image2', 'bridge_27.jpg'), ('correct', 'left'), ('category', 'bridge'), ('background_0', 'badlands_104.jpg'), ('background_1', 'bridge_146.jpg'), ('background_2', 'mountain_88.jpg'), ('background_3', 'playground_204.jpg'), ('background_4', 'golf_course_288.jpg'), ('background_5', 'highway_147.jpg'), ('target_index', 1)])
103.8714 	DATA 	Keypress: right
103.8748 	EXP 	image_left: autoDraw = False
103.8748 	EXP 	image_right: autoDraw = False
103.8748 	EXP 	text_6: autoDraw = False
103.8748 	EXP 	image_0: image = 'badlands_104.jpg'
103.8748 	EXP 	image_1: image = 'bridge_146.jpg'
103.8748 	EXP 	image_2: image = 'mountain_88.jpg'
103.8748 	EXP 	image_3: image = 'playground_204.jpg'
103.8748 	EXP 	image_4: image = 'golf_course_288.jpg'
103.8748 	EXP 	image_5: image = 'highway_147.jpg'
103.8748 	EXP 	blank_screen: text = ''
103.8748 	EXP 	fixation_encoding: text = '+'
103.8748 	EXP 	fixation_encoding: autoDraw = True
104.8479 	EXP 	image_0: autoDraw = True
104.8689 	EXP 	fixation_encoding: autoDraw = False
105.0935 	EXP 	image_0: autoDraw = False
105.0994 	EXP 	image_1: autoDraw = True
105.3392 	EXP 	image_1: autoDraw = False
105.3575 	EXP 	image_2: autoDraw = True
105.6035 	EXP 	image_2: autoDraw = False
105.6035 	EXP 	image_3: autoDraw = True
105.8518 	EXP 	image_3: autoDraw = False
105.8579 	EXP 	image_4: autoDraw = True
106.1065 	EXP 	image_4: autoDraw = False
106.1065 	EXP 	image_5: autoDraw = True
106.3476 	EXP 	image_5: autoDraw = False
106.3476 	EXP 	blank_screen: autoDraw = True
107.3532 	EXP 	image_0: autoDraw = False
107.3532 	EXP 	image_1: autoDraw = False
107.3532 	EXP 	image_2: autoDraw = False
107.3532 	EXP 	image_3: autoDraw = False
107.3532 	EXP 	image_4: autoDraw = False
107.3532 	EXP 	image_5: autoDraw = False
107.3532 	EXP 	blank_screen: autoDraw = False
107.3532 	EXP 	fixation_encoding: autoDraw = False
107.3532 	EXP 	image_left: image = 'bridge_146.jpg'
107.3532 	EXP 	image_right: image = 'bridge_27.jpg'
107.3532 	EXP 	text_6: text = 'choose the image you have previously seen'
107.3532 	EXP 	image_left: autoDraw = True
107.3532 	EXP 	image_right: autoDraw = True
107.3532 	EXP 	text_6: autoDraw = True
107.5792 	EXP 	New trial (rep=0, index=9): OrderedDict([('target', 'playground_257.jpg'), ('selected_dist', 'playground_214.jpg'), ('distractor_level', 0), ('image1', 'playground_214.jpg'), ('image2', 'playground_257.jpg'), ('correct', 'right'), ('category', 'playground'), ('background_0', 'badlands_46.jpg'), ('background_1', 'highway_319.jpg'), ('background_2', 'playground_257.jpg'), ('background_3', 'golf_course_133.jpg'), ('background_4', 'bridge_96.jpg'), ('background_5', 'mountain_137.jpg'), ('target_index', 2)])
107.6337 	DATA 	Keypress: right
107.6371 	EXP 	image_left: autoDraw = False
107.6371 	EXP 	image_right: autoDraw = False
107.6371 	EXP 	text_6: autoDraw = False
107.6371 	EXP 	image_0: image = 'badlands_46.jpg'
107.6371 	EXP 	image_1: image = 'highway_319.jpg'
107.6371 	EXP 	image_2: image = 'playground_257.jpg'
107.6371 	EXP 	image_3: image = 'golf_course_133.jpg'
107.6371 	EXP 	image_4: image = 'bridge_96.jpg'
107.6371 	EXP 	image_5: image = 'mountain_137.jpg'
107.6371 	EXP 	blank_screen: text = ''
107.6371 	EXP 	fixation_encoding: text = '+'
107.6371 	EXP 	fixation_encoding: autoDraw = True
108.6151 	EXP 	image_0: autoDraw = True
108.6349 	EXP 	fixation_encoding: autoDraw = False
108.8570 	EXP 	image_0: autoDraw = False
108.8570 	EXP 	image_1: autoDraw = True
109.1028 	EXP 	image_1: autoDraw = False
109.1163 	EXP 	image_2: autoDraw = True
109.3574 	EXP 	image_2: autoDraw = False
109.3574 	EXP 	image_3: autoDraw = True
109.6024 	EXP 	image_3: autoDraw = False
109.6171 	EXP 	image_4: autoDraw = True
109.8620 	EXP 	image_4: autoDraw = False
109.8620 	EXP 	image_5: autoDraw = True
110.1100 	EXP 	image_5: autoDraw = False
110.1159 	EXP 	blank_screen: autoDraw = True
111.1169 	EXP 	image_0: autoDraw = False
111.1169 	EXP 	image_1: autoDraw = False
111.1169 	EXP 	image_2: autoDraw = False
111.1169 	EXP 	image_3: autoDraw = False
111.1169 	EXP 	image_4: autoDraw = False
111.1169 	EXP 	image_5: autoDraw = False
111.1169 	EXP 	blank_screen: autoDraw = False
111.1169 	EXP 	fixation_encoding: autoDraw = False
111.1169 	EXP 	image_left: image = 'playground_214.jpg'
111.1169 	EXP 	image_right: image = 'playground_257.jpg'
111.1169 	EXP 	text_6: text = 'choose the image you have previously seen'
111.1169 	EXP 	image_left: autoDraw = True
111.1169 	EXP 	image_right: autoDraw = True
111.1169 	EXP 	text_6: autoDraw = True
111.3870 	EXP 	New trial (rep=0, index=10): OrderedDict([('target', 'mountain_230.jpg'), ('selected_dist', 'mountain_97.jpg'), ('distractor_level', 1), ('image1', 'mountain_97.jpg'), ('image2', 'mountain_230.jpg'), ('correct', 'right'), ('category', 'mountain'), ('background_0', 'badlands_105.jpg'), ('background_1', 'golf_course_128.jpg'), ('background_2', 'highway_31.jpg'), ('background_3', 'playground_191.jpg'), ('background_4', 'mountain_230.jpg'), ('background_5', 'bridge_156.jpg'), ('target_index', 4)])
111.4443 	DATA 	Keypress: right
111.4476 	EXP 	image_left: autoDraw = False
111.4476 	EXP 	image_right: autoDraw = False
111.4476 	EXP 	text_6: autoDraw = False
111.4476 	EXP 	image_0: image = 'badlands_105.jpg'
111.4476 	EXP 	image_1: image = 'golf_course_128.jpg'
111.4476 	EXP 	image_2: image = 'highway_31.jpg'
111.4476 	EXP 	image_3: image = 'playground_191.jpg'
111.4476 	EXP 	image_4: image = 'mountain_230.jpg'
111.4476 	EXP 	image_5: image = 'bridge_156.jpg'
111.4476 	EXP 	blank_screen: text = ''
111.4476 	EXP 	fixation_encoding: text = '+'
111.4476 	EXP 	fixation_encoding: autoDraw = True
112.4305 	EXP 	image_0: autoDraw = True
112.4434 	EXP 	fixation_encoding: autoDraw = False
112.6722 	EXP 	image_0: autoDraw = False
112.6722 	EXP 	image_1: autoDraw = True
112.9109 	EXP 	image_1: autoDraw = False
112.9319 	EXP 	image_2: autoDraw = True
113.1707 	EXP 	image_2: autoDraw = False
113.1707 	EXP 	image_3: autoDraw = True
113.4111 	EXP 	image_3: autoDraw = False
113.4306 	EXP 	image_4: autoDraw = True
113.6693 	EXP 	image_4: autoDraw = False
113.6693 	EXP 	image_5: autoDraw = True
113.9168 	EXP 	image_5: autoDraw = False
113.9213 	EXP 	blank_screen: autoDraw = True
114.9223 	EXP 	image_0: autoDraw = False
114.9223 	EXP 	image_1: autoDraw = False
114.9223 	EXP 	image_2: autoDraw = False
114.9223 	EXP 	image_3: autoDraw = False
114.9223 	EXP 	image_4: autoDraw = False
114.9223 	EXP 	image_5: autoDraw = False
114.9223 	EXP 	blank_screen: autoDraw = False
114.9223 	EXP 	fixation_encoding: autoDraw = False
114.9223 	EXP 	image_left: image = 'mountain_97.jpg'
114.9223 	EXP 	image_right: image = 'mountain_230.jpg'
114.9223 	EXP 	text_6: text = 'choose the image you have previously seen'
114.9223 	EXP 	image_left: autoDraw = True
114.9223 	EXP 	image_right: autoDraw = True
114.9223 	EXP 	text_6: autoDraw = True
116.3269 	EXP 	New trial (rep=0, index=11): OrderedDict([('target', 'playground_10.jpg'), ('selected_dist', 'playground_122.jpg'), ('distractor_level', 0), ('image1', 'playground_122.jpg'), ('image2', 'playground_10.jpg'), ('correct', 'right'), ('category', 'playground'), ('background_0', 'badlands_171.jpg'), ('background_1', 'golf_course_72.jpg'), ('background_2', 'bridge_173.jpg'), ('background_3', 'playground_10.jpg'), ('background_4', 'highway_107.jpg'), ('background_5', 'mountain_40.jpg'), ('target_index', 3)])
116.3860 	DATA 	Keypress: right
116.3894 	EXP 	image_left: autoDraw = False
116.3894 	EXP 	image_right: autoDraw = False
116.3894 	EXP 	text_6: autoDraw = False
116.3894 	EXP 	image_0: image = 'badlands_171.jpg'
116.3894 	EXP 	image_1: image = 'golf_course_72.jpg'
116.3894 	EXP 	image_2: image = 'bridge_173.jpg'
116.3894 	EXP 	image_3: image = 'playground_10.jpg'
116.3894 	EXP 	image_4: image = 'highway_107.jpg'
116.3894 	EXP 	image_5: image = 'mountain_40.jpg'
116.3894 	EXP 	blank_screen: text = ''
116.3894 	EXP 	fixation_encoding: text = '+'
116.3894 	EXP 	fixation_encoding: autoDraw = True
117.3756 	EXP 	image_0: autoDraw = True
117.3888 	EXP 	fixation_encoding: autoDraw = False
117.6221 	EXP 	image_0: autoDraw = False
117.6221 	EXP 	image_1: autoDraw = True
117.8703 	EXP 	image_1: autoDraw = False
117.8755 	EXP 	image_2: autoDraw = True
118.1256 	EXP 	image_2: autoDraw = False
118.1256 	EXP 	image_3: autoDraw = True
118.3657 	EXP 	image_3: autoDraw = False
118.3657 	EXP 	image_4: autoDraw = True
118.6114 	EXP 	image_4: autoDraw = False
118.6165 	EXP 	image_5: autoDraw = True
118.8567 	EXP 	image_5: autoDraw = False
118.8743 	EXP 	blank_screen: autoDraw = True
119.8572 	DATA 	Keypress: right
119.8610 	EXP 	image_0: autoDraw = False
119.8610 	EXP 	image_1: autoDraw = False
119.8610 	EXP 	image_2: autoDraw = False
119.8610 	EXP 	image_3: autoDraw = False
119.8610 	EXP 	image_4: autoDraw = False
