0.6972 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
66.4201 	EXP 	text: autoDraw = False
66.4201 	EXP 	exp_target_image: image = 'bridge_202.jpg'
66.4201 	EXP 	exp_mask: image = 'noise_58.png'
66.4201 	EXP 	exp_right_image: image = 'bridge_38.jpg'
66.4201 	EXP 	exp_left_image: image = 'bridge_202.jpg'
66.4201 	EXP 	text: text = '+'
66.4201 	EXP 	text: autoDraw = True
66.9029 	EXP 	exp_target_image: autoDraw = True
66.9076 	EXP 	text: autoDraw = False
66.9540 	EXP 	exp_target_image: autoDraw = False
66.9540 	EXP 	exp_mask: autoDraw = True
67.9471 	EXP 	exp_mask: autoDraw = False
67.9526 	EXP 	exp_right_image: autoDraw = True
67.9526 	EXP 	exp_left_image: autoDraw = True
68.6673 	EXP 	New trial (rep=0, index=11): OrderedDict([('target', 'badlands_221.jpg'), ('image1', 'badlands_115.jpg'), ('image2', 'badlands_221.jpg'), ('layer', 0), ('category', 'badlands'), ('correct', 'right'), ('noise_image', 'noise_7.png')])
68.7162 	DATA 	Keypress: left
68.7194 	EXP 	exp_target_image: autoDraw = False
68.7194 	EXP 	exp_mask: autoDraw = False
68.7194 	EXP 	exp_right_image: autoDraw = False
68.7194 	EXP 	exp_left_image: autoDraw = False
68.7194 	EXP 	text: autoDraw = False
68.7194 	EXP 	exp_target_image: image = 'badlands_221.jpg'
68.7194 	EXP 	exp_mask: image = 'noise_7.png'
68.7194 	EXP 	exp_right_image: image = 'badlands_115.jpg'
68.7194 	EXP 	exp_left_image: image = 'badlands_221.jpg'
68.7194 	EXP 	text: text = '+'
68.7194 	EXP 	text: autoDraw = True
69.2095 	EXP 	exp_target_image: autoDraw = True
69.2221 	EXP 	text: autoDraw = False
69.2522 	EXP 	exp_target_image: autoDraw = False
69.2522 	EXP 	exp_mask: autoDraw = True
70.2420 	EXP 	exp_mask: autoDraw = False
70.2626 	EXP 	exp_right_image: autoDraw = True
70.2626 	EXP 	exp_left_image: autoDraw = True
70.8095 	EXP 	New trial (rep=0, index=12): OrderedDict([('target', 'mountain_230.jpg'), ('image1', 'mountain_97.jpg'), ('image2', 'mountain_230.jpg'), ('layer', 1), ('category', 'mountain'), ('correct', 'right'), ('noise_image', 'noise_42.png')])
70.8567 	DATA 	Keypress: left
70.8599 	EXP 	exp_target_image: autoDraw = False
70.8599 	EXP 	exp_mask: autoDraw = False
70.8599 	EXP 	exp_right_image: autoDraw = False
70.8599 	EXP 	exp_left_image: autoDraw = False
70.8599 	EXP 	text: autoDraw = False
70.8599 	EXP 	exp_target_image: image = 'mountain_230.jpg'
70.8599 	EXP 	exp_mask: image = 'noise_42.png'
70.8599 	EXP 	exp_right_image: image = 'mountain_97.jpg'
70.8599 	EXP 	exp_left_image: image = 'mountain_230.jpg'
70.8599 	EXP 	text: text = '+'
70.8599 	EXP 	text: autoDraw = True
71.3478 	EXP 	exp_target_image: autoDraw = True
71.3543 	EXP 	text: autoDraw = False
71.3843 	EXP 	exp_target_image: autoDraw = False
71.3926 	EXP 	exp_mask: autoDraw = True
72.3828 	EXP 	exp_mask: autoDraw = False
72.4041 	EXP 	exp_right_image: autoDraw = True
72.4041 	EXP 	exp_left_image: autoDraw = True
73.1761 	EXP 	New trial (rep=0, index=13): OrderedDict([('target', 'golf_course_15.jpg'), ('image1', 'golf_course_113.jpg'), ('image2', 'golf_course_15.jpg'), ('layer', 0), ('category', 'golf'), ('correct', 'right'), ('noise_image', 'noise_52.png')])
73.2285 	DATA 	Keypress: left
73.2317 	EXP 	exp_target_image: autoDraw = False
73.2317 	EXP 	exp_mask: autoDraw = False
73.2317 	EXP 	exp_right_image: autoDraw = False
73.2317 	EXP 	exp_left_image: autoDraw = False
73.2317 	EXP 	text: autoDraw = False
73.2317 	EXP 	exp_target_image: image = 'golf_course_15.jpg'
73.2317 	EXP 	exp_mask: image = 'noise_52.png'
73.2317 	EXP 	exp_right_image: image = 'golf_course_113.jpg'
73.2317 	EXP 	exp_left_image: image = 'golf_course_15.jpg'
73.2317 	EXP 	text: text = '+'
73.2317 	EXP 	text: autoDraw = True
73.7054 	EXP 	exp_target_image: autoDraw = True
73.7303 	EXP 	text: autoDraw = False
73.7409 	EXP 	exp_target_image: autoDraw = False
73.7633 	EXP 	exp_mask: autoDraw = True
74.7531 	EXP 	exp_mask: autoDraw = False
74.7531 	EXP 	exp_right_image: autoDraw = True
74.7531 	EXP 	exp_left_image: autoDraw = True
76.1592 	EXP 	New trial (rep=0, index=14): OrderedDict([('target', 'highway_415.jpg'), ('image1', 'highway_60.jpg'), ('image2', 'highway_415.jpg'), ('layer', 0), ('category', 'highway'), ('correct', 'right'), ('noise_image', 'noise_16.png')])
76.2112 	DATA 	Keypress: left
76.2145 	EXP 	exp_target_image: autoDraw = False
76.2145 	EXP 	exp_mask: autoDraw = False
76.2145 	EXP 	exp_right_image: autoDraw = False
76.2145 	EXP 	exp_left_image: autoDraw = False
76.2145 	EXP 	text: autoDraw = False
76.2145 	EXP 	exp_target_image: image = 'highway_415.jpg'
76.2145 	EXP 	exp_mask: image = 'noise_16.png'
76.2145 	EXP 	exp_right_image: image = 'highway_60.jpg'
76.2145 	EXP 	exp_left_image: image = 'highway_415.jpg'
76.2145 	EXP 	text: text = '+'
76.2145 	EXP 	text: autoDraw = True
76.6859 	EXP 	exp_target_image: autoDraw = True
76.7138 	EXP 	text: autoDraw = False
76.7308 	EXP 	exp_target_image: autoDraw = False
76.7561 	EXP 	exp_mask: autoDraw = True
77.7462 	EXP 	exp_mask: autoDraw = False
77.7462 	EXP 	exp_right_image: autoDraw = True
77.7462 	EXP 	exp_left_image: autoDraw = True
78.3258 	EXP 	New trial (rep=0, index=15): OrderedDict([('target', 'mountain_123.jpg'), ('image1', 'mountain_189.jpg'), ('image2', 'mountain_123.jpg'), ('layer', 1), ('category', 'mountain'), ('correct', 'right'), ('noise_image', 'noise_47.png')])
78.3797 	DATA 	Keypress: left
78.3829 	EXP 	exp_target_image: autoDraw = False
78.3829 	EXP 	exp_mask: autoDraw = False
78.3829 	EXP 	exp_right_image: autoDraw = False
78.3829 	EXP 	exp_left_image: autoDraw = False
78.3829 	EXP 	text: autoDraw = False
78.3829 	EXP 	exp_target_image: image = 'mountain_123.jpg'
78.3829 	EXP 	exp_mask: image = 'noise_47.png'
78.3829 	EXP 	exp_right_image: image = 'mountain_189.jpg'
78.3829 	EXP 	exp_left_image: image = 'mountain_123.jpg'
78.3829 	EXP 	text: text = '+'
78.3829 	EXP 	text: autoDraw = True
78.8637 	EXP 	exp_target_image: autoDraw = True
78.8803 	EXP 	text: autoDraw = False
78.9124 	EXP 	exp_target_image: autoDraw = False
78.9124 	EXP 	exp_mask: autoDraw = True
79.9129 	EXP 	exp_mask: autoDraw = False
79.9129 	EXP 	exp_right_image: autoDraw = True
79.9129 	EXP 	exp_left_image: autoDraw = True
80.9842 	EXP 	New trial (rep=0, index=16): OrderedDict([('target', 'highway_156.jpg'), ('image1', 'highway_156.jpg'), ('image2', 'highway_160.jpg'), ('layer', 0), ('category', 'highway'), ('correct', 'left'), ('noise_image', 'noise_15.png')])
81.0327 	DATA 	Keypress: right
81.0360 	EXP 	exp_target_image: autoDraw = False
81.0360 	EXP 	exp_mask: autoDraw = False
81.0360 	EXP 	exp_right_image: autoDraw = False
81.0360 	EXP 	exp_left_image: autoDraw = False
81.0360 	EXP 	text: autoDraw = False
81.0360 	EXP 	exp_target_image: image = 'highway_156.jpg'
81.0360 	EXP 	exp_mask: image = 'noise_15.png'
81.0360 	EXP 	exp_right_image: image = 'highway_156.jpg'
81.0360 	EXP 	exp_left_image: image = 'highway_160.jpg'
81.0360 	EXP 	text: text = '+'
81.0360 	EXP 	text: autoDraw = True
81.5192 	EXP 	exp_target_image: autoDraw = True
81.5248 	EXP 	text: autoDraw = False
81.5645 	EXP 	exp_target_image: autoDraw = False
81.5894 	EXP 	exp_mask: autoDraw = True
82.5702 	EXP 	exp_right_image: autoDraw = True
82.5702 	EXP 	exp_left_image: autoDraw = True
82.5890 	EXP 	exp_mask: autoDraw = False
83.3174 	EXP 	New trial (rep=0, index=17): OrderedDict([('target', 'golf_course_78.jpg'), ('image1', 'golf_course_78.jpg'), ('image2', 'golf_course_101.jpg'), ('layer', 1), ('category', 'golf'), ('correct', 'left'), ('noise_image', 'noise_25.png')])
83.3697 	DATA 	Keypress: right
83.3730 	EXP 	exp_target_image: autoDraw = False
83.3730 	EXP 	exp_mask: autoDraw = False
83.3730 	EXP 	exp_right_image: autoDraw = False
83.3730 	EXP 	exp_left_image: autoDraw = False
83.3730 	EXP 	text: autoDraw = False
83.3730 	EXP 	exp_target_image: image = 'golf_course_78.jpg'
83.3730 	EXP 	exp_mask: image = 'noise_25.png'
83.3730 	EXP 	exp_right_image: image = 'golf_course_78.jpg'
83.3730 	EXP 	exp_left_image: image = 'golf_course_101.jpg'
83.3730 	EXP 	text: text = '+'
83.3730 	EXP 	text: autoDraw = True
83.8462 	EXP 	exp_target_image: autoDraw = True
83.8706 	EXP 	text: autoDraw = False
83.8959 	EXP 	exp_target_image: autoDraw = False
83.8959 	EXP 	exp_mask: autoDraw = True
84.8837 	EXP 	exp_mask: autoDraw = False
84.9047 	EXP 	exp_right_image: autoDraw = True
84.9047 	EXP 	exp_left_image: autoDraw = True
85.0991 	EXP 	New trial (rep=0, index=18): OrderedDict([('target', 'playground_144.jpg'), ('image1', 'playground_144.jpg'), ('image2', 'playground_65.jpg'), ('layer', 1), ('category', 'playground'), ('correct', 'left'), ('noise_image', 'noise_6.png')])
85.1509 	DATA 	Keypress: left
85.1541 	EXP 	exp_target_image: autoDraw = False
85.1541 	EXP 	exp_mask: autoDraw = False
85.1541 	EXP 	exp_right_image: autoDraw = False
85.1541 	EXP 	exp_left_image: autoDraw = False
85.1541 	EXP 	text: autoDraw = False
85.1541 	EXP 	exp_target_image: image = 'playground_144.jpg'
85.1541 	EXP 	exp_mask: image = 'noise_6.png'
85.1541 	EXP 	exp_right_image: image = 'playground_144.jpg'
85.1541 	EXP 	exp_left_image: image = 'playground_65.jpg'
85.1541 	EXP 	text: text = '+'
85.1541 	EXP 	text: autoDraw = True
85.6241 	EXP 	exp_target_image: autoDraw = True
85.6469 	EXP 	text: autoDraw = False
85.6730 	EXP 	exp_target_image: autoDraw = False
85.6897 	EXP 	exp_mask: autoDraw = True
86.6812 	EXP 	exp_mask: autoDraw = False
86.6812 	EXP 	exp_right_image: autoDraw = True
86.6812 	EXP 	exp_left_image: autoDraw = True
87.5924 	EXP 	New trial (rep=0, index=19): OrderedDict([('target', 'playground_257.jpg'), ('image1', 'playground_257.jpg'), ('image2', 'playground_214.jpg'), ('layer', 0), ('category', 'playground'), ('correct', 'left'), ('noise_image', 'noise_33.png')])
87.6447 	DATA 	Keypress: right
87.6481 	EXP 	exp_target_image: autoDraw = False
87.6481 	EXP 	exp_mask: autoDraw = False
87.6481 	EXP 	exp_right_image: autoDraw = False
87.6481 	EXP 	exp_left_image: autoDraw = False
87.6481 	EXP 	text: autoDraw = False
87.6481 	EXP 	exp_target_image: image = 'playground_257.jpg'
87.6481 	EXP 	exp_mask: image = 'noise_33.png'
87.6481 	EXP 	exp_right_image: image = 'playground_257.jpg'
87.6481 	EXP 	exp_left_image: image = 'playground_214.jpg'
87.6481 	EXP 	text: text = '+'
87.6481 	EXP 	text: autoDraw = True
88.1219 	EXP 	exp_target_image: autoDraw = True
88.1471 	EXP 	text: autoDraw = False
88.1577 	EXP 	exp_target_image: autoDraw = False
88.1978 	EXP 	exp_mask: autoDraw = True
89.1669 	EXP 	exp_right_image: autoDraw = True
89.1669 	EXP 	exp_left_image: autoDraw = True
89.1894 	EXP 	exp_mask: autoDraw = False
93.6737 	EXP 	New trial (rep=0, index=20): OrderedDict([('target', 'badlands_113.jpg'), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_203.jpg'), ('layer', 1), ('category', 'badlands'), ('correct', 'left'), ('noise_image', 'noise_9.png')])
93.7258 	DATA 	Keypress: left
93.7290 	EXP 	exp_target_image: autoDraw = False
93.7290 	EXP 	exp_mask: autoDraw = False
93.7290 	EXP 	exp_right_image: autoDraw = False
93.7290 	EXP 	exp_left_image: autoDraw = False
93.7290 	EXP 	text: autoDraw = False
93.7290 	EXP 	exp_target_image: image = 'badlands_113.jpg'
93.7290 	EXP 	exp_mask: image = 'noise_9.png'
93.7290 	EXP 	exp_right_image: image = 'badlands_113.jpg'
93.7290 	EXP 	exp_left_image: image = 'badlands_203.jpg'
93.7290 	EXP 	text: text = '+'
93.7290 	EXP 	text: autoDraw = True
94.2053 	EXP 	exp_target_image: autoDraw = True
94.2163 	EXP 	text: autoDraw = False
94.2410 	EXP 	exp_target_image: autoDraw = False
94.2484 	EXP 	exp_mask: autoDraw = True
95.2386 	EXP 	exp_mask: autoDraw = False
95.2490 	EXP 	exp_right_image: autoDraw = True
95.2490 	EXP 	exp_left_image: autoDraw = True
100.2490 	EXP 	New trial (rep=0, index=21): OrderedDict([('target', 'golf_course_188.jpg'), ('image1', 'golf_course_157.jpg'), ('image2', 'golf_course_188.jpg'), ('layer', 0), ('category', 'golf'), ('correct', 'right'), ('noise_image', 'noise_44.png')])
100.3008 	DATA 	Keypress: left
100.3040 	EXP 	exp_target_image: autoDraw = False
100.3040 	EXP 	exp_mask: autoDraw = False
100.3040 	EXP 	exp_right_image: autoDraw = False
100.3040 	EXP 	exp_left_image: autoDraw = False
100.3040 	EXP 	text: autoDraw = False
100.3040 	EXP 	exp_target_image: image = 'golf_course_188.jpg'
100.3040 	EXP 	exp_mask: image = 'noise_44.png'
100.3040 	EXP 	exp_right_image: image = 'golf_course_157.jpg'
100.3040 	EXP 	exp_left_image: image = 'golf_course_188.jpg'
100.3040 	EXP 	text: text = '+'
100.3040 	EXP 	text: autoDraw = True
100.7796 	EXP 	exp_target_image: autoDraw = True
100.8053 	EXP 	text: autoDraw = False
100.8158 	EXP 	exp_target_image: autoDraw = False
100.8419 	EXP 	exp_mask: autoDraw = True
101.8245 	EXP 	exp_right_image: autoDraw = True
101.8245 	EXP 	exp_left_image: autoDraw = True
101.8386 	EXP 	exp_mask: autoDraw = False
102.5538 	EXP 	New trial (rep=0, index=22): OrderedDict([('target', 'highway_177.jpg'), ('image1', 'highway_177.jpg'), ('image2', 'highway_278.jpg'), ('layer', 1), ('category', 'highway'), ('correct', 'left'), ('noise_image', 'noise_24.png')])
102.6036 	DATA 	Keypress: left
102.6065 	EXP 	exp_target_image: autoDraw = False
102.6065 	EXP 	exp_mask: autoDraw = False
102.6065 	EXP 	exp_right_image: autoDraw = False
102.6065 	EXP 	exp_left_image: autoDraw = False
102.6065 	EXP 	text: autoDraw = False
102.6065 	EXP 	exp_target_image: image = 'highway_177.jpg'
102.6065 	EXP 	exp_mask: image = 'noise_24.png'
102.6065 	EXP 	exp_right_image: image = 'highway_177.jpg'
102.6065 	EXP 	exp_left_image: image = 'highway_278.jpg'
102.6065 	EXP 	text: text = '+'
102.6065 	EXP 	text: autoDraw = True
103.0957 	EXP 	exp_target_image: autoDraw = True
103.0993 	EXP 	text: autoDraw = False
103.1464 	EXP 	exp_target_image: autoDraw = False
103.1464 	EXP 	exp_mask: autoDraw = True
104.1456 	EXP 	exp_mask: autoDraw = False
104.1456 	EXP 	exp_right_image: autoDraw = True
104.1456 	EXP 	exp_left_image: autoDraw = True
106.7087 	EXP 	New trial (rep=0, index=23): OrderedDict([('target', 'bridge_250.jpg'), ('image1', 'bridge_205.jpg'), ('image2', 'bridge_250.jpg'), ('layer', 1), ('category', 'bridge'), ('correct', 'right'), ('noise_image', 'noise_45.png')])
106.7602 	DATA 	Keypress: right
106.7634 	EXP 	exp_target_image: autoDraw = False
106.7634 	EXP 	exp_mask: autoDraw = False
106.7634 	EXP 	exp_right_image: autoDraw = False
106.7634 	EXP 	exp_left_image: autoDraw = False
106.7634 	EXP 	text: autoDraw = False
106.7634 	EXP 	exp_target_image: image = 'bridge_250.jpg'
106.7634 	EXP 	exp_mask: image = 'noise_45.png'
106.7634 	EXP 	exp_right_image: image = 'bridge_205.jpg'
106.7634 	EXP 	exp_left_image: image = 'bridge_250.jpg'
106.7634 	EXP 	text: text = '+'
106.7634 	EXP 	text: autoDraw = True
107.2387 	EXP 	exp_target_image: autoDraw = True
107.2520 	EXP 	text: autoDraw = False
107.2747 	EXP 	exp_target_image: autoDraw = False
107.3148 	EXP 	exp_mask: autoDraw = True
108.2876 	EXP 	exp_right_image: autoDraw = True
108.2876 	EXP 	exp_left_image: autoDraw = True
108.3137 	EXP 	exp_mask: autoDraw = False
109.0921 	EXP 	New trial (rep=0, index=24): OrderedDict([('target', 'bridge_256.jpg'), ('image1', 'bridge_211.jpg'), ('image2', 'bridge_256.jpg'), ('layer', 1), ('category', 'bridge'), ('correct', 'right'), ('noise_image', 'noise_57.png')])
109.1421 	DATA 	Keypress: left
109.1453 	EXP 	exp_target_image: autoDraw = False
109.1453 	EXP 	exp_mask: autoDraw = False
109.1453 	EXP 	exp_right_image: autoDraw = False
109.1453 	EXP 	exp_left_image: autoDraw = False
109.1453 	EXP 	text: autoDraw = False
109.1453 	EXP 	exp_target_image: image = 'bridge_256.jpg'
109.1453 	EXP 	exp_mask: image = 'noise_57.png'
109.1453 	EXP 	exp_right_image: image = 'bridge_211.jpg'
109.1453 	EXP 	exp_left_image: image = 'bridge_256.jpg'
109.1453 	EXP 	text: text = '+'
109.1453 	EXP 	text: autoDraw = True
109.6229 	EXP 	exp_target_image: autoDraw = True
109.6351 	EXP 	text: autoDraw = False
109.6622 	EXP 	exp_mask: autoDraw = True
109.6661 	EXP 	exp_target_image: autoDraw = False
110.6553 	EXP 	exp_mask: autoDraw = False
110.6614 	EXP 	exp_right_image: autoDraw = True
110.6614 	EXP 	exp_left_image: autoDraw = True
112.1837 	EXP 	New trial (rep=0, index=25): OrderedDict([('target', 'highway_359.jpg'), ('image1', 'highway_359.jpg'), ('image2', 'highway_379.jpg'), ('layer', 1), ('category', 'highway'), ('correct', 'left'), ('noise_image', 'noise_35.png')])
112.2360 	DATA 	Keypress: right
112.2393 	EXP 	exp_target_image: autoDraw = False
112.2393 	EXP 	exp_mask: autoDraw = False
112.2393 	EXP 	exp_right_image: autoDraw = False
112.2393 	EXP 	exp_left_image: autoDraw = False
112.2393 	EXP 	text: autoDraw = False
112.2393 	EXP 	exp_target_image: image = 'highway_359.jpg'
112.2393 	EXP 	exp_mask: image = 'noise_35.png'
112.2393 	EXP 	exp_right_image: image = 'highway_359.jpg'
112.2393 	EXP 	exp_left_image: image = 'highway_379.jpg'
112.2393 	EXP 	text: text = '+'
112.2393 	EXP 	text: autoDraw = True
112.7071 	EXP 	exp_target_image: autoDraw = True
112.7303 	EXP 	text: autoDraw = False
112.7554 	EXP 	exp_target_image: autoDraw = False
112.7631 	EXP 	exp_mask: autoDraw = True
113.7622 	EXP 	exp_mask: autoDraw = False
113.7622 	EXP 	exp_right_image: autoDraw = True
113.7622 	EXP 	exp_left_image: autoDraw = True
114.4670 	EXP 	New trial (rep=0, index=26): OrderedDict([('target', 'mountain_57.jpg'), ('image1', 'mountain_193.jpg'), ('image2', 'mountain_57.jpg'), ('layer', 0), ('category', 'mountain'), ('correct', 'right'), ('noise_image', 'noise_29.png')])
114.5194 	DATA 	Keypress: right
114.5226 	EXP 	exp_target_image: autoDraw = False
114.5226 	EXP 	exp_mask: autoDraw = False
114.5226 	EXP 	exp_right_image: autoDraw = False
114.5226 	EXP 	exp_left_image: autoDraw = False
114.5226 	EXP 	text: autoDraw = False
114.5226 	EXP 	exp_target_image: image = 'mountain_57.jpg'
114.5226 	EXP 	exp_mask: image = 'noise_29.png'
114.5226 	EXP 	exp_right_image: image = 'mountain_193.jpg'
114.5226 	EXP 	exp_left_image: image = 'mountain_57.jpg'
114.5226 	EXP 	text: text = '+'
114.5226 	EXP 	text: autoDraw = True
115.0050 	EXP 	exp_target_image: autoDraw = True
115.0097 	EXP 	text: autoDraw = False
115.0726 	EXP 	exp_target_image: autoDraw = False
115.0726 	EXP 	exp_mask: autoDraw = True
116.0419 	EXP 	exp_right_image: autoDraw = True
116.0419 	EXP 	exp_left_image: autoDraw = True
116.0623 	EXP 	exp_mask: autoDraw = False
116.6837 	EXP 	New trial (rep=0, index=27): OrderedDict([('target', 'highway_93.jpg'), ('image1', 'highway_85.jpg'), ('image2', 'highway_93.jpg'), ('layer', 0), ('category', 'highway'), ('correct', 'right'), ('noise_image', 'noise_43.png')])
116.7319 	DATA 	Keypress: left
116.7351 	EXP 	exp_target_image: autoDraw = False
116.7351 	EXP 	exp_mask: autoDraw = False
116.7351 	EXP 	exp_right_image: autoDraw = False
116.7351 	EXP 	exp_left_image: autoDraw = False
116.7351 	EXP 	text: autoDraw = False
116.7351 	EXP 	exp_target_image: image = 'highway_93.jpg'
116.7351 	EXP 	exp_mask: image = 'noise_43.png'
116.7351 	EXP 	exp_right_image: image = 'highway_85.jpg'
116.7351 	EXP 	exp_left_image: image = 'highway_93.jpg'
116.7351 	EXP 	text: text = '+'
116.7351 	EXP 	text: autoDraw = True
117.2186 	EXP 	exp_target_image: autoDraw = True
117.2303 	EXP 	text: autoDraw = False
117.2637 	EXP 	exp_target_image: autoDraw = False
117.2699 	EXP 	exp_mask: autoDraw = True
118.2636 	EXP 	exp_mask: autoDraw = False
118.2706 	EXP 	exp_right_image: autoDraw = True
118.2706 	EXP 	exp_left_image: autoDraw = True
120.5590 	EXP 	New trial (rep=0, index=28): OrderedDict([('target', 'golf_course_217.jpg'), ('image1', 'golf_course_35.jpg'), ('image2', 'golf_course_217.jpg'), ('layer', 0), ('category', 'golf'), ('correct', 'right'), ('noise_image', 'noise_20.png')])
120.6130 	DATA 	Keypress: right
120.6161 	EXP 	exp_target_image: autoDraw = False
120.6161 	EXP 	exp_mask: autoDraw = False
120.6161 	EXP 	exp_right_image: autoDraw = False
120.6161 	EXP 	exp_left_image: autoDraw = False
120.6161 	EXP 	text: autoDraw = False
120.6161 	EXP 	exp_target_image: image = 'golf_course_217.jpg'
120.6161 	EXP 	exp_mask: image = 'noise_20.png'
120.6161 	EXP 	exp_right_image: image = 'golf_course_35.jpg'
120.6161 	EXP 	exp_left_image: image = 'golf_course_217.jpg'
120.6161 	EXP 	text: text = '+'
120.6161 	EXP 	text: autoDraw = True
121.0978 	EXP 	exp_target_image: autoDraw = True
121.1081 	EXP 	text: autoDraw = False
121.1412 	EXP 	exp_target_image: autoDraw = False
121.1412 	EXP 	exp_mask: autoDraw = True
122.1387 	EXP 	exp_mask: autoDraw = False
122.1454 	EXP 	exp_right_image: autoDraw = True
122.1454 	EXP 	exp_left_image: autoDraw = True
128.0702 	EXP 	New trial (rep=0, index=29): OrderedDict([('target', 'badlands_21.jpg'), ('image1', 'badlands_21.jpg'), ('image2', 'badlands_98.jpg'), ('layer', 1), ('category', 'badlands'), ('correct', 'left'), ('noise_image', 'noise_36.png')])
128.1281 	DATA 	Keypress: left
128.1311 	EXP 	exp_target_image: autoDraw = False
128.1311 	EXP 	exp_mask: autoDraw = False
128.1311 	EXP 	exp_right_image: autoDraw = False
128.1311 	EXP 	exp_left_image: autoDraw = False
128.1311 	EXP 	text: autoDraw = False
128.1311 	EXP 	exp_target_image: image = 'badlands_21.jpg'
128.1311 	EXP 	exp_mask: image = 'noise_36.png'
128.1311 	EXP 	exp_right_image: image = 'badlands_21.jpg'
128.1311 	EXP 	exp_left_image: image = 'badlands_98.jpg'
128.1311 	EXP 	text: text = '+'
128.1311 	EXP 	text: autoDraw = True
128.6083 	EXP 	exp_target_image: autoDraw = True
128.6301 	EXP 	text: autoDraw = False
128.6552 	EXP 	exp_target_image: autoDraw = False
128.6621 	EXP 	exp_mask: autoDraw = True
129.6498 	EXP 	exp_mask: autoDraw = False
129.6639 	EXP 	exp_right_image: autoDraw = True
129.6639 	EXP 	exp_left_image: autoDraw = True
130.2310 	EXP 	New trial (rep=0, index=30): OrderedDict([('target', 'mountain_232.jpg'), ('image1', 'mountain_3.jpg'), ('image2', 'mountain_232.jpg'), ('layer', 0), ('category', 'mountain'), ('correct', 'right'), ('noise_image', 'noise_54.png')])
130.2812 	DATA 	Keypress: right
130.2844 	EXP 	exp_target_image: autoDraw = False
130.2844 	EXP 	exp_mask: autoDraw = False
130.2844 	EXP 	exp_right_image: autoDraw = False
130.2844 	EXP 	exp_left_image: autoDraw = False
130.2844 	EXP 	text: autoDraw = False
130.2844 	EXP 	exp_target_image: image = 'mountain_232.jpg'
130.2844 	EXP 	exp_mask: image = 'noise_54.png'
130.2844 	EXP 	exp_right_image: image = 'mountain_3.jpg'
130.2844 	EXP 	exp_left_image: image = 'mountain_232.jpg'
130.2844 	EXP 	text: text = '+'
130.2844 	EXP 	text: autoDraw = True
130.7805 	EXP 	exp_target_image: autoDraw = True
130.7805 	EXP 	text: autoDraw = False
130.8303 	EXP 	exp_target_image: autoDraw = False
130.8303 	EXP 	exp_mask: autoDraw = True
131.8190 	EXP 	exp_mask: autoDraw = False
131.8190 	EXP 	exp_right_image: autoDraw = True
131.8190 	EXP 	exp_left_image: autoDraw = True
135.3072 	EXP 	New trial (rep=0, index=31): OrderedDict([('target', 'golf_course_87.jpg'), ('image1', 'golf_course_161.jpg'), ('image2', 'golf_course_87.jpg'), ('layer', 1), ('category', 'golf'), ('correct', 'right'), ('noise_image', 'noise_10.png')])
135.3583 	DATA 	Keypress: left
135.3615 	EXP 	exp_target_image: autoDraw = False
135.3615 	EXP 	exp_mask: autoDraw = False
135.3615 	EXP 	exp_right_image: autoDraw = False
135.3615 	EXP 	exp_left_image: autoDraw = False
135.3615 	EXP 	text: autoDraw = False
135.3615 	EXP 	exp_target_image: image = 'golf_course_87.jpg'
135.3615 	EXP 	exp_mask: image = 'noise_10.png'
135.3615 	EXP 	exp_right_image: image = 'golf_course_161.jpg'
135.3615 	EXP 	exp_left_image: image = 'golf_course_87.jpg'
135.3615 	EXP 	text: text = '+'
135.3615 	EXP 	text: autoDraw = True
135.8347 	EXP 	exp_target_image: autoDraw = True
135.8636 	EXP 	text: autoDraw = False
135.8872 	EXP 	exp_target_image: autoDraw = False
135.8872 	EXP 	exp_mask: autoDraw = True
136.8764 	EXP 	exp_mask: autoDraw = False
136.8836 	EXP 	exp_right_image: autoDraw = True
136.8836 	EXP 	exp_left_image: autoDraw = True
442.2508 	DATA 	Keypress: escape
442.3568 	EXP 	window1: mouseVisible = True
